cntry_code,year,district,wat,san,wash,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
TCD,2028,Chad_Logone Oriental_Nya Pendé,0.5492100219849834,0.9843722641477601,0.9926360463436967,652482.708518591,38,FALSE,1,888155.5278804345,888155.5278804345,888155.5278804345,444077.76394021726,TRUE
COG,2028,Republic of Congo_Cuvette-Ouest_Kéllé,0.7816669919128854,0.9841585376905782,0.9962588062453283,40358.90629809643,2,FALSE,2,54936.29985880539,943091.8277392399,54936.29985880539,27468.149929402694,TRUE
MDG,2028,Madagascar_Mahajanga_Betsiboka,0.6670341378355686,0.9840843404099091,0.9939573503958924,494783.3642633545,2,FALSE,3,673496.131524313,1616587.959263553,673496.131524313,336748.0657621565,TRUE
NER,2028,Niger_Diffa_Maïné-Soroa,0.4065415435813142,0.9838225090667865,0.9906301194121067,354497.6506192671,13,FALSE,4,482540.06413896877,2099128.023402522,482540.06413896877,241270.03206948438,TRUE
NER,2028,Niger_Maradi_Mayahi,0.483579239059406,0.9832026086268848,0.9913247676755402,1112820.5154205575,14,FALSE,5,1514764.574456706,3613892.5978592276,1514764.574456706,757382.287228353,TRUE
TCD,2028,Chad_Logone Occidental_Dodjé,0.5997543352473474,0.983135130945381,0.9932504321254803,161715.2274199989,39,FALSE,6,220125.79230123962,3834018.3901604675,220125.79230123962,110062.89615061981,TRUE
TCD,2028,Chad_Mayo-Kebbi Est_Mayo-Boneye,0.5725865186666047,0.9830294727892339,0.990965948070899,542274.4742879499,40,FALSE,7,738140.744083146,4572159.134243613,738140.744083146,369070.372041573,TRUE
TCD,2028,Chad_Logone Occidental_Ngourkosso,0.5993783602522906,0.9829834936127976,0.9931832860911762,295544.1531453041,41,FALSE,8,402292.9189107615,4974452.0531543745,402292.9189107615,201146.45945538074,TRUE
TCD,2028,Chad_Mayo-Kebbi Ouest_Lac Léré,0.5961274356536005,0.9829667807357712,0.9915001297016945,451689.8031832235,42,FALSE,9,614837.4360682004,5589289.489222575,614837.4360682004,307418.7180341002,TRUE
NER,2028,Niger_Maradi_Dakoro,0.5592993013142781,0.9829624656158679,0.9924804304526216,1174188.9315755358,15,FALSE,10,1598298.892429759,7187588.381652334,1598298.892429759,799149.4462148795,TRUE
TCD,2028,Chad_Logone Occidental_Lac Wey,0.5993229828925764,0.9829303923239706,0.9931620104164802,500001.6052617685,43,FALSE,11,680599.1697014874,7868187.5513538215,680599.1697014874,340299.5848507437,TRUE
TCD,2028,Chad_Mayo-Kebbi Est_Mont Illi,0.5873632976189705,0.9827746378077541,0.991632963491256,471843.28673295036,44,FALSE,12,642270.2363356228,8510457.787689444,642270.2363356228,321135.1181678114,TRUE
MDG,2028,Madagascar_Mahajanga_Melaky,0.763037590037752,0.9827167114549313,0.9958425787478848,460533.2258974293,3,FALSE,13,626875.0497343738,9137332.837423818,626875.0497343738,313437.5248671869,TRUE
