cntry_code,year,district,wat,san,wash,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
TCD,2030,Chad_Wadi Fira_Biltine,0.8970082345250415,0.9940541142955178,0.9993860533505541,335062.83641771507,1,FALSE,1,456085.51225417235,456085.51225417235,456085.51225417235,228042.75612708618,TRUE
TCD,2030,Chad_Batha_Batha Est,0.7333632430548209,0.996096324848769,0.998958791948178,387959.1797552746,2,FALSE,2,528087.695801043,984173.2080552153,528087.695801043,264043.8479005215,TRUE
TCD,2030,Chad_Batha_Fitri,0.7324030870054768,0.9960828905081938,0.9989500833852454,284538.901815524,3,FALSE,3,387312.6371704995,1371485.8452257148,387312.6371704995,193656.31858524974,TRUE
TCD,2030,Chad_Lac_Mamdi,0.7892639364209543,0.995738235792294,0.9989144064256751,487870.87470947666,4,FALSE,4,664086.8924310176,2035572.7376567323,664086.8924310176,332043.4462155088,TRUE
TCD,2030,Chad_Batha_Batha Oues,0.7309984009529286,0.9956612545815371,0.9987634597283386,413360.0967191896,5,FALSE,5,562663.2707859396,2598236.008442672,562663.2707859396,281331.6353929698,TRUE
TCD,2030,Chad_Wadi Fira_Kobé,0.8927518588443011,0.9919187457170641,0.9986795418444085,360499.68870213686,6,FALSE,6,490710.00218062615,3088946.010623298,490710.00218062615,245355.00109031308,TRUE
TCD,2030,Chad_Salamat_Aboudeïa,0.5426880420872796,0.9969487180500451,0.998606216321662,138109.4942736926,7,FALSE,7,187993.81070258093,3276939.821325879,187993.81070258093,93996.90535129046,TRUE
TCD,2030,Chad_Salamat_Barh Azoum,0.5406765672998849,0.9969497369665593,0.9985999494008835,384249.49225318304,8,FALSE,8,523038.0915453653,3799977.9128712444,523038.0915453653,261519.04577268264,TRUE
TCD,2030,Chad_Guéra_Barh Signaka,0.6465072922899552,0.9952343591866794,0.9983152200033005,374638.9003254674,9,FALSE,9,509956.21177236206,4309934.124643606,509956.21177236206,254978.10588618103,TRUE
TCD,2030,Chad_Guéra_Mangalmé,0.6458984105451878,0.9952252861436661,0.9983096678071681,202284.58957486783,10,FALSE,10,275348.5634030787,4585282.688046685,275348.5634030787,137674.28170153935,TRUE
TCD,2030,Chad_Mandoul_Mandoul Oriental,0.6840579256935796,0.9944939478521584,0.9982584530213954,544821.135372985,11,FALSE,11,741607.2437938391,5326889.931840524,741607.2437938391,370803.62189691956,TRUE
TCD,2030,Chad_Mandoul_Mandoul Occidental,0.6815823924445332,0.9943932844395391,0.9982078626897196,303444.25923812797,12,FALSE,12,413046.4956808093,5739936.427521334,413046.4956808093,206523.24784040466,TRUE
TCD,2030,Chad_Guéra_Bitkine,0.6452707425244809,0.994966766124451,0.9981956828618122,358064.0355659169,13,FALSE,13,487394.6058204,6227331.033341734,487394.6058204,243697.3029102,TRUE
TCD,2030,Chad_Guéra_Guéra,0.6437002843695545,0.9946512426461265,0.9980387895245326,220040.17030327898,14,FALSE,14,299517.35281126015,6526848.386152994,299517.35281126015,149758.67640563007,TRUE
NER,2030,Niger_Tillabéry_Ouallam,0.5577845958406381,0.9956136042333902,0.9980291378998276,864286.7316060266,1,FALSE,15,1176461.8867715702,7703310.272924564,1176461.8867715702,588230.9433857851,TRUE
TCD,2030,Chad_Wadi Fira_Dar Tama,0.8836846685704934,0.9897629913699972,0.9980178838778209,393812.00602768036,15,FALSE,16,536054.5276261547,8239364.800550719,536054.5276261547,268027.26381307736,TRUE
TCD,2030,Chad_Kanem_Nokou,0.49897671948327055,0.9955423294589443,0.9977644034533509,205574.2682752178,16,FALSE,17,279826.4542107906,8519191.25476151,279826.4542107906,139913.2271053953,TRUE
