cntry_code,year,district,wat,san,wash,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
NER,2019,Niger_Zinder_Gouré,0.32410593218334366,0.991248140172516,0.9940536600466273,469384.0905795861,9,FALSE,1,638922.7933624417,638922.7933624417,638922.7933624417,319461.39668122085,TRUE
SOM,2019,Somalia_Jubbada Dhexe_Jilib,0.9618915326391904,0.8479274411663368,0.9939915098981664,172046.27115470337,12,FALSE,2,234188.34672905688,873111.1400914986,234188.34672905688,117094.17336452844,TRUE
MDG,2019,Madagascar_Mahajanga_Betsiboka,0.6670341378355686,0.9840843404099091,0.9939573503958924,383451.01316775737,4,FALSE,3,521951.20662970544,1395062.346721204,521951.20662970544,260975.60331485272,TRUE
TCD,2019,Chad_Borkou_Borkou,0.5335454277339416,0.9865872484953336,0.9937400635779433,135379.71807452958,34,FALSE,4,184278.05580285704,1579340.402524061,184278.05580285704,92139.02790142852,TRUE
TCD,2019,Chad_Ennedi Ouest_Ennedi Ouest,0.5333173957958772,0.9865547036402886,0.993723440806674,49786.81467891754,35,FALSE,5,67769.51188949318,1647109.9144135541,67769.51188949318,33884.75594474659,TRUE
TCD,2019,Chad_Tibesti_Tibesti,0.5324836642319665,0.9865312096673106,0.9937028999927082,13468.549037099832,36,FALSE,6,18333.307723951868,1665443.2221375061,18333.307723951868,9166.653861975934,TRUE
AGO,2019,Angola_Lunda Norte_Xá Muteba,0.8928672939088659,0.9409925065001108,0.9936665334413812,254354.5684266589,1,FALSE,7,346225.90459551255,2011669.1267330186,346225.90459551255,173112.95229775627,TRUE
NER,2019,Niger_Dosso_Loga,0.512962380553309,0.9870019086426569,0.9936641994193626,408574.20660571766,10,FALSE,8,556148.7460259516,2567817.87275897,556148.7460259516,278074.3730129758,TRUE
AGO,2019,Angola_Lunda Sul_Muconda,0.8987378118515972,0.9387105087547603,0.9934990638488032,144201.11165887906,2,FALSE,9,196285.6835503221,2764103.5563092926,196285.6835503221,98142.84177516105,TRUE
NER,2019,Niger_Tillabéry_Téra,0.40648644485068997,0.9889863147112213,0.9933860224971249,878452.6125547133,11,FALSE,10,1195744.3984881449,3959847.9547974374,1195744.3984881449,597872.1992440724,TRUE
TCD,2019,Chad_Logone Occidental_Dodjé,0.5997543352473474,0.983135130945381,0.9932504321254803,119368.55002217897,37,FALSE,11,162483.75040922588,4122331.705206663,162483.75040922588,81241.87520461294,TRUE
TCD,2019,Chad_Logone Occidental_Ngourkosso,0.5993783602522906,0.9829834936127976,0.9931832860911762,218123.38226600585,38,FALSE,12,296908.2324945787,4419239.937701242,296908.2324945787,148454.11624728935,TRUE
TCD,2019,Chad_Logone Occidental_Lac Wey,0.5993229828925764,0.9829303923239706,0.9931620104164802,369034.1815253447,39,FALSE,13,502327.1023422498,4921567.040043492,502327.1023422498,251163.5511711249,TRUE
TCD,2019,Chad_Moyen-Chari_Barh Köh,0.6050434100601343,0.9826931878885637,0.993102406939323,459015.835265246,40,FALSE,14,624809.5867568378,5546376.626800329,624809.5867568378,312404.7933784189,TRUE
AGO,2019,Angola_Lunda Sul_Dala,0.8870609294402703,0.9398098839771647,0.9930978464403079,98445.78059600995,3,FALSE,15,134003.80284615525,5680380.429646485,134003.80284615525,67001.90142307762,TRUE
