cntry_code,year,district,incidence,cases,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
COD,2027,Democratic Republic of the Congo_Kasaï-Occidental_Lulua,0.0021741530666155697,9457.368248931165,4349909.118244894,18,FALSE,1,5921070.05857402,5921070.05857402,5921070.05857402,2960535.02928701,TRUE
COD,2027,Democratic Republic of the Congo_Kivu_Sud-Kivu,0.0010110623900311008,7111.98296215386,7034168.249434233,33,FALSE,2,9574867.399873856,15495937.458447877,9574867.399873856,4787433.699936928,TRUE
SOM,2027,Somalia_Banaadir_Mogadisho,0.004024732076031761,6622.222400425657,1645382.1708686075,10,FALSE,3,2239684.2881104876,17735621.746558364,2239684.2881104876,1119842.1440552438,TRUE
SLE,2027,Sierra Leone_Western_Western Rural,0.00844989018558755,4027.0013167391908,476574.3966244431,13,FALSE,4,648710.1945878182,18384331.941146184,648710.1945878182,324355.0972939091,TRUE
COD,2027,Democratic Republic of the Congo_Kivu_Nord-Kivu,4.6647573969336347e-4,3889.9944309361535,8339114.12733539,32,FALSE,5,11351151.859080603,29735483.800226785,11351151.859080603,5675575.929540302,TRUE
TZA,2027,Tanzania_Dar es Salaam_Ilala,7.121504986692302e-4,1015.6538432083347,1426178.6590141414,10,FALSE,6,1941305.7897340802,31676789.589960866,1941305.7897340802,970652.8948670401,TRUE
SOM,2027,Somalia_Shabeellaha Hoose_Afgooye,0.00132588921544741,960.6454708124397,724529.2137686467,57,FALSE,7,986224.7963329033,32663014.38629377,986224.7963329033,493112.39816645166,TRUE
SOM,2027,Somalia_Bay_Baydhabo,0.00147789508929251,949.7827488182699,642659.1141005447,17,FALSE,8,874783.7104021562,33537798.096695926,874783.7104021562,437391.8552010781,TRUE
SOM,2027,Somalia_Jubbada Dhexe_Saakow,0.0074107520296631405,944.7260027170897,127480.44988357717,37,FALSE,9,173525.61957978344,33711323.71627571,173525.61957978344,86762.80978989172,TRUE
CMR,2027,Cameroon_Extrême-Nord_Mayo Tsanaga,7.876329121004476e-4,914.4262640540644,1160980.2612431294,25,FALSE,10,1580319.3300313745,35291643.04630709,1580319.3300313745,790159.6650156872,TRUE
GHA,2027,Ghana_Greater Accra_Ga West,0.0017223319252348836,911.5685938602747,529264.1798624033,74,FALSE,11,720431.2097728249,36012074.256079905,720431.2097728249,360215.60488641245,TRUE
SOM,2027,Somalia_Hiiraan_Jalalaqsi,0.009526428978214915,909.234397393011,95443.36072543582,34,FALSE,12,129916.92702515026,36141991.18310506,129916.92702515026,64958.46351257513,TRUE
GHA,2027,Ghana_Central_Komenda-Edina-Eguafo-Abirem,0.005210164452203349,904.0504428276711,173516.6809265211,49,FALSE,13,236189.85964279276,36378181.04274785,236189.85964279276,118094.92982139638,TRUE
SOM,2027,Somalia_Nugaal_Garoowe,0.007973186584202914,903.7661520651635,113350.6838853833,49,FALSE,14,154292.26731601948,36532473.31006387,154292.26731601948,77146.13365800974,TRUE
CMR,2027,Cameroon_Nord_Bénoué,7.495763511197191e-4,892.1663150092131,1190227.4046886521,37,FALSE,15,1620130.3653074347,38152603.675371304,1620130.3653074347,810065.1826537173,TRUE
TCD,2027,Chad_Mayo-Kebbi Est_Mont Illi,0.0013302388303127735,607.2723783858062,456513.7962804925,34,FALSE,16,621403.8263799438,38774007.50175125,621403.8263799438,310701.9131899719,TRUE
TCD,2027,Chad_Guéra_Barh Signaka,0.001788193946000908,605.4688166742458,338592.3646751561,11,FALSE,17,460889.8848325257,39234897.386583775,460889.8848325257,230444.94241626284,TRUE
SOM,2027,Somalia_Hiiraan_Beled Weyn,0.0018609189601421806,602.4863625744019,323757.4421448045,32,FALSE,18,440696.67774980597,39675594.06433358,440696.67774980597,220348.33887490298,TRUE
