cntry_code,year,district,pop,hr_pop,cases,incidence,index,hr_prop,hr_district,hr_level,cntry_rank,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
SOM,2024,Somalia_Hiiraan_Jalalaqsi,88381.69805709222,52251.302138891486,841.9164074120056,0.009525913463080897,34,0.5912004780122978,TRUE,1,1,FALSE,1,120304.63438806873,120304.63438806873,120304.63438806873,60152.31719403437,TRUE
SOM,2024,Somalia_Nugaal_Garoowe,104971.6783375517,88038.89486959572,836.8490916391847,0.007972141675663933,49,0.8386918858865327,TRUE,1,1,FALSE,2,142886.8154959343,263191.449884003,142886.8154959343,71443.40774796715,TRUE
SOM,2024,Somalia_Jubbada Dhexe_Saakow,118054.64077030473,66509.81658929246,874.7781511718472,0.007409942933746045,37,0.5633816354470855,TRUE,1,1,FALSE,3,160695.26505942276,423886.7149434258,160695.26505942276,80347.63252971138,TRUE
SOM,2024,Somalia_Jubbada Dhexe_Bu'aale,105648.64350474165,35162.10371581362,650.7584232089424,0.006159647692776439,35,0.3328211565180721,TRUE,1,1,FALSE,4,143808.29639891078,567695.0113423365,143808.29639891078,71904.14819945539,TRUE
SOM,2024,Somalia_Shabeellaha Hoose_Baraawe,44123.1022565324,16358.82881570552,192.96421837917956,0.004373314851192525,58,0.37075427563082564,TRUE,1,1,FALSE,5,60060.10069653263,627755.1120388692,60060.10069653263,30030.050348266315,TRUE
SOM,2024,Somalia_Galguduud_Cadaado,85996.68847362798,53304.76280521638,364.5930738654206,0.004239617598498899,22,0.6198466912079177,TRUE,1,1,FALSE,6,117058.17372643539,744813.2857653046,117058.17372643539,58529.08686321769,TRUE
SOM,2024,Somalia_Jubbada Hoose_Kismaayo,276319.4043772698,50929.476572377396,1146.600626750704,0.004149547981745085,41,0.18431378964193687,TRUE,1,1,FALSE,7,376124.3068272188,1120937.5925925234,376124.3068272188,188062.1534136094,TRUE
SOM,2024,Somalia_Bari_Bosaaso,364514.42585304595,265455.13402775244,1486.531413364377,0.004078114082551213,12,0.7282431508890974,TRUE,1,1,FALSE,8,496174.83817859844,1617112.4307711218,496174.83817859844,248087.41908929922,TRUE
SOM,2024,Somalia_Jubbada Dhexe_Jilib,195571.90495278512,111366.82568662932,787.1484989096925,0.004024854690144403,36,0.5694418414215245,TRUE,1,1,FALSE,9,266211.29757797084,1883323.7283490926,266211.29757797084,133105.64878898542,TRUE
SOM,2024,Somalia_Banaadir_Mogadisho,1523544.2971437147,935278.8150825648,6131.857448092276,0.004024731975032205,10,0.6138835719026952,TRUE,1,1,FALSE,10,2073839.3091689828,3957163.0375180757,2073839.3091689828,1036919.6545844914,TRUE
SOM,2024,Somalia_Jubbada Hoose_Afmadow,100196.92784983017,15837.950364937547,364.83328487793995,0.0036411623859838567,38,0.15806822329597395,TRUE,1,1,FALSE,11,136387.4539273375,4093550.491445413,136387.4539273375,68193.72696366876,TRUE
SOM,2024,Somalia_Bakool_Tiyeeglow,140874.0673588247,26557.83210237322,498.9576706110256,0.0035418702672942288,7,0.18852179538997016,TRUE,1,1,FALSE,12,191756.9309136349,4285307.422359047,191756.9309136349,95878.46545681744,TRUE
SOM,2024,Somalia_Jubbada Hoose_Jamaame,223323.14912862255,129908.63090693633,784.9995913289702,0.00351508383430887,40,0.5817069632674564,TRUE,1,1,FALSE,13,303986.12378951855,4589293.5461485665,303986.12378951855,151993.06189475927,TRUE
SOM,2024,Somalia_Gedo_Luuk,108635.10554875422,39533.60329548675,256.27111350877556,0.002359008280189537,31,0.36391185976014456,TRUE,1,1,FALSE,14,147873.45052263772,4737166.996671204,147873.45052263772,73936.72526131886,TRUE
