cntry_code,year,district,wat,san,wash,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
NER,2026,Niger_Zinder_Magaria,0.32883116961819076,0.9734586762390222,0.9832722764306435,1254872.828358795,23,FALSE,1,1708125.326147342,1708125.326147342,1708125.326147342,854062.663073671,TRUE
AGO,2026,Angola_Benguela_Balombo,0.6435974992710165,0.9723437332660161,0.9900531207739753,48024.1937280859,1,FALSE,2,65370.24288113389,1773495.569028476,65370.24288113389,32685.121440566945,TRUE
MDG,2026,Madagascar_Toliary_Anosy,0.5648735448228852,0.9713880760398929,0.9868995380295649,1053313.661247955,10,FALSE,3,1433764.2034274621,3207259.772455938,1433764.2034274621,716882.1017137311,TRUE
CIV,2026,Côte d'Ivoire_Zanzan_Bounkani,0.121401509,0.971327365,0.974828643,342690.34436184564,4,FALSE,4,466468.03006818803,3673727.802524126,466468.03006818803,233234.01503409402,TRUE
NER,2026,Niger_Zinder_Mirriah,0.267223956358,0.9703242265141371,0.9782522421219054,2118704.9732687213,24,FALSE,5,2883968.4322496755,6557696.234773802,2883968.4322496755,1441984.2161248378,TRUE
MDG,2026,Madagascar_Fianarantsoa_Vatovavy Fitovinany,0.7152058485249507,0.9682245628648951,0.990313716159946,2115192.7727609253,11,FALSE,6,2879187.64609964,9436883.880873442,2879187.64609964,1439593.82304982,TRUE
CIV,2026,Côte d'Ivoire_Savanes_Tchologo,0.108579474,0.967838291,0.971325091,549430.0862615611,5,FALSE,7,747880.9199479738,10184764.800821416,747880.9199479738,373940.4599739869,TRUE
NER,2026,Niger_Dosso_Gaya,0.5329483880039648,0.965126157723918,0.9834675780063038,666730.2643441022,25,FALSE,8,907549.2149467828,11092314.015768198,907549.2149467828,453774.6074733914,TRUE
CIV,2026,Côte d'Ivoire_Zanzan_Gontougo,0.094954735,0.964509269,0.967977306,1009492.5207252161,6,FALSE,9,1374115.1312219158,12466429.146990115,1374115.1312219158,687057.5656109579,TRUE
MRT,2026,Mauritania_Assaba_Kankossa,0.3129017148882296,0.9644234223940461,0.9753905294304428,137521.94320407457,11,FALSE,10,187194.03972998596,12653623.1867201,187194.03972998596,93597.01986499298,TRUE
CIV,2026,Côte d'Ivoire_Denguélé_Kabadougou,0.179634548,0.96272896,0.969640027,312788.21844478475,7,FALSE,11,425765.43660190044,13079388.623322,425765.43660190044,212882.71830095022,TRUE
NER,2026,Niger_Tahoua_Tahoua,0.45997362155127064,0.9626579949387417,0.9798271798764149,864592.3427207295,26,FALSE,12,1176877.8827778418,14256266.506099842,1176877.8827778418,588438.9413889209,TRUE
NAM,2026,Namibia_Ohangwena_Okongo,0.1047419665369372,0.9620263651985027,0.9660630035240407,37215.19730580995,1,FALSE,13,50657.10213740383,14306923.608237246,50657.10213740383,25328.551068701916,TRUE
AGO,2026,Angola_Cuanza Sul_Libolo,0.6433698612876522,0.9620204548831663,0.986499855461675,171793.9352831299,2,FALSE,14,233844.86866244365,14540768.476899689,233844.86866244365,116922.43433122183,TRUE
NER,2026,Niger_Maradi_Tessaoua,0.4684260032512749,0.961400828935064,0.9796096022369908,998888.2334498441,27,FALSE,15,1359680.6393344032,15900449.116234094,1359680.6393344032,679840.3196672016,TRUE
AGO,2026,Angola_Benguela_Cubal,0.699751702569219,0.9608440258376666,0.9882376480343705,373393.2289735643,3,FALSE,16,508260.61144047446,16408709.727674568,508260.61144047446,254130.30572023723,TRUE
NER,2026,Niger_Tahoua_Madaoua,0.4967064828073164,0.9605207869056209,0.9816180627627668,751394.873892698,28,FALSE,17,1022794.170873889,17431503.898548458,1022794.170873889,511397.0854369445,TRUE
GAB,2026,Gabon_Ogooué-Ivindo_Mvoung,0.42841563966645985,0.9593452700692826,0.9766458968089936,5862.9929789736425,1,FALSE,18,7980.670684779147,17439484.569233235,7980.670684779147,3990.3353423895737,TRUE
CIV,2026,Côte d'Ivoire_Denguélé_Folon,0.179405651,0.959153257,0.966807897,136322.58940611352,8,FALSE,19,185561.48657319506,17625046.055806432,185561.48657319506,92780.74328659753,TRUE
CIV,2026,Côte d'Ivoire_Sassandra-Marahoué_Marahoué,0.146140815,0.959072062,0.965215334,1079308.2174803808,9,FALSE,20,1469147.8366045703,19094193.892411,1469147.8366045703,734573.9183022851,TRUE
CIV,2026,Côte d'Ivoire_Vallée du Bandama_Hambol,0.116995213,0.958416812,0.963409402,532178.9877419133,10,FALSE,21,724398.8286799587,19818592.72109096,724398.8286799587,362199.41433997935,TRUE
NAM,2026,Namibia_Ohangwena_Ondobe,0.13283107192067176,0.9579200839999072,0.9635593949050227,37139.62151592088,2,FALSE,22,50554.228827984945,19869146.949918944,50554.228827984945,25277.114413992473,TRUE
COG,2026,Republic of Congo_Sangha_Souanké,0.5070508304867276,0.9577035272429198,0.9791002540045327,37562.94282818575,8,FALSE,23,51130.451245298136,19920277.40116424,51130.451245298136,25565.225622649068,TRUE
AGO,2026,Angola_Benguela_Ganda,0.6287729504958098,0.957618670922885,0.9842564803796408,309159.0909888888,4,FALSE,24,420825.49019526737,20341102.89135951,420825.49019526737,210412.74509763368,TRUE
AGO,2026,Angola_Cuanza Sul_Mussende,0.620189865783051,0.957388491885219,0.9837583852592461,117132.92665177672,5,FALSE,25,159440.63335990277,20500543.524719413,159440.63335990277,79720.31667995139,TRUE
AGO,2026,Angola_Cuanza Sul_Quibala,0.6385404589738736,0.9572394185102047,0.9845377339122838,234739.4023326243,6,FALSE,26,319525.8588023246,20820069.383521736,319525.8588023246,159762.9294011623,TRUE
NER,2026,Niger_Maradi_Groumdji,0.4735801691536505,0.9571560070832349,0.9775335536933746,814129.6977281206,29,FALSE,27,1108188.4347411103,21928257.81826285,1108188.4347411103,554094.2173705552,TRUE
CIV,2026,Côte d'Ivoire_Woroba_Bafing,0.22002549,0.956991255,0.967529736,244796.34928572344,11,FALSE,28,333215.3143440277,22261473.132606875,333215.3143440277,166607.65717201386,TRUE
CIV,2026,Côte d'Ivoire_Montagnes_Guémon,0.187512492,0.956852669,0.964603276,754590.7226756287,12,FALSE,29,1027144.3409638739,23288617.47357075,1027144.3409638739,513572.17048193695,TRUE
MRT,2026,Mauritania_Hodh el Gharbi_Tamchakett,0.5131295073391372,0.956244049947598,0.9787214380824487,66549.19805002234,12,FALSE,30,90586.36704462658,23379203.840615377,90586.36704462658,45293.18352231329,TRUE
MRT,2026,Mauritania_Hodh el Gharbi_Aïoun,0.5165095114427205,0.9559577572768079,0.978704035841618,98150.84515797431,13,FALSE,31,133602.33850658077,23512806.179121956,133602.33850658077,66801.16925329038,TRUE
NER,2026,Niger_Maradi_Aguié,0.4800357485417185,0.9559399835897323,0.9775721717511376,882601.4736902209,30,FALSE,32,1201391.8032450855,24714197.982367042,1201391.8032450855,600695.9016225428,TRUE
CIV,2026,Côte d'Ivoire_Montagnes_Tonkpi,0.19714304,0.955938578,0.964320089,1358888.2886878783,13,FALSE,33,1849710.5434568536,26563908.525823895,1849710.5434568536,924855.2717284268,TRUE
CIV,2026,Côte d'Ivoire_Sassandra-Marahoué_Haut-Sassandra,0.211445649,0.955859261,0.965003356,1937564.0937009377,14,FALSE,34,2637400.5593959736,29201309.08521987,2637400.5593959736,1318700.2796979868,TRUE
AGO,2026,Angola_Namibe_Tombwa,0.39372862299056766,0.9553728490866349,0.9728227884966956,74089.12060127378,7,FALSE,35,100849.66415006014,29302158.74936993,100849.66415006014,50424.83207503007,TRUE
CIV,2026,Côte d'Ivoire_Montagnes_Cavally,0.252327949,0.955261559,0.966447458,438863.5039425156,15,FALSE,36,597378.3548938541,29899537.104263783,597378.3548938541,298689.17744692706,TRUE
AGO,2026,Angola_Cuanza Sul_Waku Kungo,0.718669139784356,0.9552383964980083,0.9873476105023361,204335.56190932088,8,FALSE,37,278140.3345758506,30177677.438839633,278140.3345758506,139070.1672879253,TRUE
MDG,2026,Madagascar_Antsiranana_Sava,0.6171132221449648,0.955004759587315,0.9828788763297602,1505446.2943073781,12,FALSE,38,2049204.4168525527,32226881.855692185,2049204.4168525527,1024602.2084262763,TRUE
CIV,2026,Côte d'Ivoire_Woroba_Worodougou,0.185296378,0.954751685,0.963133428,313822.96632060915,16,FALSE,39,427173.9291701748,32654055.78486236,427173.9291701748,213586.9645850874,TRUE
COG,2026,Republic of Congo_Sangha_Ouesso,0.5087139110242654,0.9542887176496392,0.977410303182856,44774.12795687096,9,FALSE,40,60946.27295366524,32715002.05781603,60946.27295366524,30473.13647683262,TRUE
MDG,2026,Madagascar_Antsiranana_Diana,0.603982969551729,0.9539624187941667,0.9809628006600204,936626.1107928538,13,FALSE,41,1274929.813460525,33989931.87127655,1274929.813460525,637464.9067302624,TRUE
ETH,2026,Ethiopia_Oromia_Mirab Hararghe,0.4479945179347494,0.9469198573940937,0.970682109646006,3220426.493800832,3,FALSE,42,4383625.121799406,38373556.99307596,4383625.121799406,2191812.560899703,TRUE
