cntry_code,year,district,wat,san,wash,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
TCD,2024,Chad_Wadi Fira_Biltine,0.8970082345250415,0.9940541142955178,0.9993860533505541,273804.45419534075,1,FALSE,1,372700.9718065934,372700.9718065934,372700.9718065934,186350.4859032967,TRUE
TCD,2024,Chad_Batha_Batha Est,0.7333632430548209,0.996096324848769,0.998958791948178,317031.559441821,2,FALSE,2,431541.44677657017,804242.4185831635,431541.44677657017,215770.72338828509,TRUE
TCD,2024,Chad_Batha_Fitri,0.7324030870054768,0.9960828905081938,0.9989500833852454,232657.81785717697,3,FALSE,3,316692.41856784525,1120934.837151009,316692.41856784525,158346.20928392262,TRUE
TCD,2024,Chad_Lac_Mamdi,0.7892639364209543,0.995738235792294,0.9989144064256751,398630.8573373427,4,FALSE,4,542613.9189676166,1663548.7561186254,542613.9189676166,271306.9594838083,TRUE
TCD,2024,Chad_Batha_Batha Oues,0.7309984009529286,0.9956612545815371,0.9987634597283386,337719.1509660831,5,FALSE,5,459701.2715978624,2123250.0277164876,459701.2715978624,229850.6357989312,TRUE
TCD,2024,Chad_Wadi Fira_Kobé,0.8927518588443011,0.9919187457170641,0.9986795418444085,294823.6268138948,6,FALSE,6,401312.1428137557,2524562.170530244,401312.1428137557,200656.07140687786,TRUE
TCD,2024,Chad_Salamat_Aboudeïa,0.5426880420872796,0.9969487180500451,0.998606216321662,112868.40972873215,7,FALSE,7,153635.79864245708,2678197.969172701,153635.79864245708,76817.89932122854,TRUE
TCD,2024,Chad_Salamat_Barh Azoum,0.5406765672998849,0.9969497369665593,0.9985999494008835,313986.09427533764,8,FALSE,8,427395.9779583686,3105593.9471310694,427395.9779583686,213697.9889791843,TRUE
TCD,2024,Chad_Guéra_Barh Signaka,0.6465072922899552,0.9952343591866794,0.9983152200033005,306010.3732810839,9,FALSE,9,416539.47464050836,3522133.4217715776,416539.47464050836,208269.73732025418,TRUE
TCD,2024,Chad_Guéra_Mangalmé,0.6458984105451878,0.9952252861436661,0.9983096678071681,165272.4423492042,10,FALSE,10,224967.85181022735,3747101.273581805,224967.85181022735,112483.92590511368,TRUE
TCD,2024,Chad_Mandoul_Mandoul Oriental,0.6840579256935796,0.9944939478521584,0.9982584530213954,444979.7811326897,11,FALSE,11,605703.7945194276,4352805.068101233,605703.7945194276,302851.8972597138,TRUE
TCD,2024,Chad_Mandoul_Mandoul Occidental,0.6815823924445332,0.9943932844395391,0.9982078626897196,247822.480324406,12,FALSE,12,337334.46566406597,4690139.533765298,337334.46566406597,168667.23283203298,TRUE
TCD,2024,Chad_Guéra_Bitkine,0.6452707425244809,0.994966766124451,0.9981956828618122,292482.7593797262,13,FALSE,13,398125.7681795337,5088265.301944832,398125.7681795337,199062.88408976686,TRUE
TCD,2024,Chad_Guéra_Guéra,0.6437002843695545,0.9946512426461265,0.9980387895245326,179921.1676424878,14,FALSE,14,244907.60833675766,5333172.91028159,244907.60833675766,122453.80416837883,TRUE
NER,2024,Niger_Tillabéry_Ouallam,0.5577845958406381,0.9956136042333902,0.9980291378998276,685398.1732464622,1,FALSE,15,932959.8599633273,6266132.770244917,932959.8599633273,466479.92998166365,TRUE
TCD,2024,Chad_Wadi Fira_Dar Tama,0.8836846685704934,0.9897629913699972,0.9980178838778209,322760.2291768584,15,FALSE,16,439339.2774717721,6705472.047716689,439339.2774717721,219669.63873588605,TRUE
TCD,2024,Chad_Kanem_Nokou,0.49897671948327055,0.9955423294589443,0.9977644034533509,168259.37366836992,16,FALSE,17,229033.64470846264,6934505.692425152,229033.64470846264,114516.82235423132,TRUE
TCD,2024,Chad_Kanem_Kanem,0.4985821436156662,0.9954708339495619,0.9977239567201243,443349.3724329822,17,FALSE,18,603484.4920299605,7537990.184455113,603484.4920299605,301742.24601498025,TRUE
TCD,2024,Chad_Tandjilé_Tandjilé Est,0.6527787923559396,0.9934704337440908,0.9977099417463972,440501.8427812659,18,FALSE,19,599608.4518407618,8137598.636295875,599608.4518407618,299804.2259203809,TRUE
TCD,2024,Chad_Barh el Ghazel_Barh El Gazel,0.4980461337520076,0.9952998806015119,0.9976291875531726,447713.18510957167,19,FALSE,20,609424.4875283043,8747023.12382418,609424.4875283043,304712.24376415217,TRUE
TCD,2024,Chad_Sila_Djourf Al Ahmar,0.6688074038085084,0.9926359756815658,0.9975624544520181,179528.30600994837,20,FALSE,21,244372.84745179224,8991395.97127597,244372.84745179224,122186.42372589612,TRUE
NER,2024,Niger_Tillabéry_Filingué,0.5362126162711341,0.9947649968713344,0.9975621925027381,987985.2828107994,2,FALSE,22,1344839.6086774215,10336235.579953393,1344839.6086774215,672419.8043387107,TRUE
TCD,2024,Chad_Ouaddaï_Ouara,0.6700656508003422,0.992600615738098,0.9975583571354398,584157.4808428001,21,FALSE,23,795151.6400199888,11131387.219973382,795151.6400199888,397575.8200099944,TRUE
TCD,2024,Chad_Ouaddaï_Djourf Al Ahmar,0.6696000099182129,0.9925899999216199,0.9975517360475972,195834.7916018533,22,FALSE,24,266569.1372992808,11397956.357272662,266569.1372992808,133284.5686496404,TRUE
TCD,2024,Chad_Mayo-Kebbi Est_Kabbia,0.6020694547202098,0.9938294459122967,0.9975443482977975,370272.1752570949,23,FALSE,25,504012.251943887,11901968.609216549,504012.251943887,252006.1259719435,TRUE
TCD,2024,Chad_Mandoul_Barh Sara,0.6806209803980046,0.9922599847797645,0.9971271919831832,381028.414725385,24,FALSE,26,518653.5802400151,12420622.189456563,518653.5802400151,259326.79012000756,TRUE
SOM,2024,Somalia_Gedo_Garbahaaray,0.9502554397871896,0.9387651765067297,0.9969145163409056,99975.34217800063,1,FALSE,27,136085.83284716922,12556708.022303734,136085.83284716922,68042.91642358461,TRUE
SOM,2024,Somalia_Gedo_Luuk,0.949984729996498,0.9383075805814051,0.9968564544881381,108635.10554875422,2,FALSE,28,147873.45052263772,12704581.472826371,147873.45052263772,73936.72526131886,TRUE
SOM,2024,Somalia_Gedo_Baar-Dheere,0.9499810712182424,0.9386751760598159,0.996840392327578,184429.8665113338,3,FALSE,29,251044.82204622982,12955626.2948726,251044.82204622982,125522.41102311491,TRUE
TCD,2024,Chad_Lac_Wayi,0.497287238680861,0.9936581982567106,0.9966964898267969,366341.2721713373,25,FALSE,30,498661.5303698172,13454287.825242419,498661.5303698172,249330.7651849086,TRUE
COG,2024,Republic of Congo_Cuvette-Ouest_Mbomo,0.7822302753340638,0.9851585942862902,0.996622597371278,10354.913082383375,1,FALSE,31,14095.04523992789,13468382.870482346,14095.04523992789,7047.522619963945,TRUE
COG,2024,Republic of Congo_Cuvette-Ouest_Kéllé,0.7816669919128854,0.9841585376905782,0.9962588062453283,36310.65004210983,2,FALSE,32,49425.83785714668,13517808.708339492,49425.83785714668,24712.91892857334,TRUE
NER,2024,Niger_Tahoua_Bouza,0.6032140002515016,0.9903944741378998,0.9961669806263626,690907.114806663,3,FALSE,33,940458.5979920657,14458267.306331558,940458.5979920657,470229.29899603286,TRUE
TCD,2024,Chad_Salamat_Haraze Mangueigne,0.5395269863551141,0.9922437960545837,0.9961368934451954,97360.55448187086,26,FALSE,34,132526.59960430814,14590793.905935867,132526.59960430814,66263.29980215407,TRUE
TCD,2024,Chad_Mayo-Kebbi Ouest_Mayo-Dallah,0.6009452052834267,0.9906974218958972,0.996072080583907,557928.0220065758,27,FALSE,35,759448.2588352272,15350242.164771093,759448.2588352272,379724.1294176136,TRUE
SOM,2024,Somalia_Bakool_Xudur,0.9674598316787253,0.8785538930776893,0.9960238790537704,165479.31578759756,4,FALSE,36,225249.44668696797,15575491.611458061,225249.44668696797,112624.72334348399,TRUE
SOM,2024,Somalia_Bakool_Ceel Barde,0.9671901709751767,0.8783792768513285,0.9960016840598891,49193.47279127599,5,FALSE,37,66961.85849032753,15642453.469948389,66961.85849032753,33480.92924516377,TRUE
MDG,2024,Madagascar_Fianarantsoa_Atsimo-Atsinana,0.8114689953586712,0.9791471928170605,0.9959850651725044,1274668.9397890167,1,FALSE,38,1735071.6736409133,17377525.143589303,1735071.6736409133,867535.8368204567,TRUE
TCD,2024,Chad_Sila_Sila,0.6639823639597828,0.989080955733402,0.9959667837426187,378134.0217760819,28,FALSE,39,514713.7500127617,17892238.893602066,514713.7500127617,257356.87500638084,TRUE
SOM,2024,Somalia_Bakool_Wajid,0.9671701985307605,0.8782931841500151,0.9959609153968344,122669.45878281932,6,FALSE,40,166976.9275072794,18059215.821109343,166976.9275072794,83488.4637536397,TRUE
MDG,2024,Madagascar_Toliary_Androy,0.6268397250233703,0.9887995795370648,0.9958927379779251,1028310.129020152,2,FALSE,41,1399729.5461488364,19458945.36725818,1399729.5461488364,699864.7730744182,TRUE
MDG,2024,Madagascar_Mahajanga_Melaky,0.763037590037752,0.9827167114549313,0.9958425787478848,411254.7353315907,3,FALSE,42,559797.465562032,20018742.83282021,559797.465562032,279898.732781016,TRUE
SOM,2024,Somalia_Bakool_Tiyeeglow,0.9663925334951665,0.8769008250282079,0.9957686274975616,140874.0673588247,7,FALSE,43,191756.9309136349,20210499.763733845,191756.9309136349,95878.46545681744,TRUE
SOM,2024,Somalia_Bakool_Rab Dhuure,0.9644086837165916,0.8794102815912516,0.9957521800945289,63245.34704893093,8,FALSE,44,86089.18498661493,20296588.948720463,86089.18498661493,43044.592493307464,TRUE
NER,2024,Niger_Dosso_Boboye,0.558721727756579,0.9900619943875735,0.9955976100234749,661203.4333523043,4,FALSE,45,900026.1259316409,21196615.0746521,900026.1259316409,450013.0629658204,TRUE
TCD,2024,Chad_Ouaddaï_Assoungha,0.6610278950029952,0.9880580315388343,0.9953836362028629,476510.84320883773,29,FALSE,46,648623.6860617704,21845238.76071387,648623.6860617704,324311.8430308852,TRUE
COG,2024,Republic of Congo_Cuvette-Ouest_Ewo,0.7744637850491217,0.9820768979185955,0.9951389481299079,37495.73298772441,3,FALSE,47,51038.9656157874,21896277.726329662,51038.9656157874,25519.4828078937,TRUE
NER,2024,Niger_Tahoua_Keita,0.48212390921393394,0.990446904048423,0.9950508754238913,612410.0337727097,5,FALSE,48,833608.8446843155,22729886.571013976,833608.8446843155,416804.42234215775,TRUE
NER,2024,Niger_Tillabéry_Say,0.38636765918673127,0.9918494487107179,0.9949453263933835,679927.3392472445,6,FALSE,49,925512.9937167822,23655399.56473076,925512.9937167822,462756.4968583911,TRUE
SOM,2024,Somalia_Jubbada Dhexe_Saakow,0.9660473850300885,0.8502116738625602,0.9949051461761,118054.64077030473,9,FALSE,50,160695.26505942276,23816094.829790182,160695.26505942276,80347.63252971138,TRUE
NER,2024,Niger_Tillabéry_Tillabéry,0.45678099705182235,0.9904778514188239,0.9948243108602248,512298.1984504852,7,FALSE,51,697337.2181923838,24513432.047982566,697337.2181923838,348668.6090961919,TRUE
SOM,2024,Somalia_Jubbada Dhexe_Bu'aale,0.9654003987153746,0.8494727974849196,0.9947679043803012,105648.64350474165,10,FALSE,52,143808.29639891078,24657240.344381474,143808.29639891078,71904.14819945539,TRUE
SOM,2024,Somalia_Gedo_Dolow,0.9278643522007305,0.9322601036325275,0.9946622387997085,21134.59225158696,11,FALSE,53,28768.27951558064,24686008.623897057,28768.27951558064,14384.13975779032,TRUE
NER,2024,Niger_Tahoua_Illéla,0.5637862753478029,0.987458653254981,0.9945112717837601,661252.0051735804,8,FALSE,54,900092.2416018377,25586100.865498893,900092.2416018377,450046.12080091884,TRUE
TCD,2024,Chad_Tandjilé_Tandjilé Ouest,0.5907604320471204,0.9865221288900662,0.9944838924137841,551098.863259736,30,FALSE,55,750152.4491339254,26336253.314632818,750152.4491339254,375076.2245669627,TRUE
TCD,2024,Chad_Tandjilé_Béré,0.5907492471760678,0.9863994905064056,0.9944337846390818,171296.993491329,31,FALSE,56,233168.43449237215,26569421.74912519,233168.43449237215,116584.21724618608,TRUE
TCD,2024,Chad_Logone Oriental_Pendé,0.5482515063356594,0.9874521246443829,0.9943267479861899,558255.5193305127,32,FALSE,57,759894.0462175182,27329315.79534271,759894.0462175182,379947.0231087591,TRUE
TCD,2024,Chad_Logone Oriental_Lanya,0.5463231809720647,0.987321483932311,0.9942482703765813,246308.85661977774,33,FALSE,58,335274.13020560046,27664589.92554831,335274.13020560046,167637.06510280023,TRUE
