cntry_code,year,district,wat,san,wash,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
NER,2029,Niger_Zinder_Magaria,0.32883116961819076,0.9734586762390222,0.9832722764306435,1407768.0627749208,23,FALSE,1,1916245.3971628146,1916245.3971628146,1916245.3971628146,958122.6985814073,TRUE
AGO,2029,Angola_Benguela_Balombo,0.6435974992710165,0.9723437332660161,0.9900531207739753,53048.54874396533,1,FALSE,2,72209.36462815864,1988454.7617909734,72209.36462815864,36104.68231407932,TRUE
MDG,2029,Madagascar_Toliary_Anosy,0.5648735448228852,0.9713880760398929,0.9868995380295649,1146791.9041905075,10,FALSE,3,1561006.2239776705,3549460.9857686437,1561006.2239776705,780503.1119888353,TRUE
CIV,2029,Côte d'Ivoire_Zanzan_Bounkani,0.121401509,0.971327365,0.974828643,366075.4260855974,4,FALSE,4,498299.6622811574,4047760.648049801,498299.6622811574,249149.8311405787,TRUE
NER,2029,Niger_Zinder_Mirriah,0.267223956358,0.9703242265141371,0.9782522421219054,2379461.3375618258,24,FALSE,5,3238908.422771013,7286669.070820814,3238908.422771013,1619454.2113855064,TRUE
MDG,2029,Madagascar_Fianarantsoa_Vatovavy Fitovinany,0.7152058485249507,0.9682245628648951,0.990313716159946,2303026.4466113243,11,FALSE,6,3134865.71016832,10421534.780989135,3134865.71016832,1567432.85508416,TRUE
CIV,2029,Côte d'Ivoire_Savanes_Tchologo,0.108579474,0.967838291,0.971325091,586984.331273915,5,FALSE,7,798999.5317788159,11220534.31276795,798999.5317788159,399499.76588940795,TRUE
NER,2029,Niger_Dosso_Gaya,0.5329483880039648,0.965126157723918,0.9834675780063038,748339.6782455185,25,FALSE,8,1018635.4569840459,12239169.769751996,1018635.4569840459,509317.72849202296,TRUE
CIV,2029,Côte d'Ivoire_Zanzan_Gontougo,0.094954735,0.964509269,0.967977306,1078295.6388206189,6,FALSE,9,1467769.5206395034,13706939.2903915,1467769.5206395034,733884.7603197517,TRUE
MRT,2029,Mauritania_Assaba_Kankossa,0.3129017148882296,0.9644234223940461,0.9753905294304428,148691.17862120055,11,FALSE,10,202397.53562099734,13909336.826012496,202397.53562099734,101198.76781049867,TRUE
CIV,2029,Côte d'Ivoire_Denguélé_Kabadougou,0.179634548,0.96272896,0.969640027,334080.53304165625,7,FALSE,11,454748.4068226996,14364085.232835196,454748.4068226996,227374.2034113498,TRUE
NER,2029,Niger_Tahoua_Tahoua,0.45997362155127064,0.9626579949387417,0.9798271798764149,970979.7044586871,26,FALSE,12,1321691.7179807867,15685776.950815983,1321691.7179807867,660845.8589903933,TRUE
NAM,2029,Namibia_Ohangwena_Okongo,0.1047419665369372,0.9620263651985027,0.9660630035240407,39364.0716122008,1,FALSE,13,53582.13688395588,15739359.087699939,53582.13688395588,26791.06844197794,TRUE
AGO,2029,Angola_Cuanza Sul_Libolo,0.6433698612876522,0.9620204548831663,0.986499855461675,189782.37781246006,2,FALSE,14,258330.62814970658,15997689.715849645,258330.62814970658,129165.31407485329,TRUE
NER,2029,Niger_Maradi_Tessaoua,0.4684260032512749,0.961400828935064,0.9796096022369908,1121605.112976744,27,FALSE,15,1526722.115672543,17524411.83152219,1526722.115672543,763361.0578362715,TRUE
AGO,2029,Angola_Benguela_Cubal,0.699751702569219,0.9608440258376666,0.9882376480343705,412524.29590808315,3,FALSE,16,561525.5837623609,18085937.415284548,561525.5837623609,280762.7918811804,TRUE
NER,2029,Niger_Tahoua_Madaoua,0.4967064828073164,0.9605207869056209,0.9816180627627668,843350.3322726911,28,FALSE,17,1147963.386261063,19233900.801545613,1147963.386261063,573981.6931305315,TRUE
GAB,2029,Gabon_Ogooué-Ivindo_Mvoung,0.42841563966645985,0.9593452700692826,0.9766458968089936,6260.137460931476,1,FALSE,18,8521.261358544123,19242422.062904157,8521.261358544123,4260.630679272062,TRUE
CIV,2029,Côte d'Ivoire_Denguélé_Folon,0.179405651,0.959153257,0.966807897,145651.74246088456,8,FALSE,19,198260.27344963144,19440682.336353786,198260.27344963144,99130.13672481572,TRUE
CIV,2029,Côte d'Ivoire_Sassandra-Marahoué_Marahoué,0.146140815,0.959072062,0.965215334,1152815.6471781463,9,FALSE,20,1569205.7066048027,21009888.04295859,1569205.7066048027,784602.8533024014,TRUE
CIV,2029,Côte d'Ivoire_Vallée du Bandama_Hambol,0.116995213,0.958416812,0.963409402,568401.7784547658,10,FALSE,21,773705.0729479773,21783593.115906566,773705.0729479773,386852.5364739887,TRUE
NAM,2029,Namibia_Ohangwena_Ondobe,0.13283107192067176,0.9579200839999072,0.9635593949050227,39283.87601257405,2,FALSE,22,53472.97511738294,21837066.09102395,53472.97511738294,26736.48755869147,TRUE
COG,2029,Republic of Congo_Sangha_Souanké,0.5070508304867276,0.9577035272429198,0.9791002540045327,40652.92386118512,8,FALSE,23,55336.51479253755,21892402.605816487,55336.51479253755,27668.257396268775,TRUE
AGO,2029,Angola_Benguela_Ganda,0.6287729504958098,0.957618670922885,0.9842564803796408,341553.9205077124,4,FALSE,24,464921.1367714213,22357323.74258791,464921.1367714213,232460.56838571065,TRUE
AGO,2029,Angola_Cuanza Sul_Mussende,0.620189865783051,0.957388491885219,0.9837583852592461,129368.15583333801,5,FALSE,25,176095.1535343298,22533418.89612224,176095.1535343298,88047.5767671649,TRUE
AGO,2029,Angola_Cuanza Sul_Quibala,0.6385404589738736,0.9572394185102047,0.9845377339122838,259310.52128000822,6,FALSE,26,352971.91773141717,22886390.813853655,352971.91773141717,176485.95886570858,TRUE
NER,2029,Niger_Maradi_Groumdji,0.4735801691536505,0.9571560070832349,0.9775335536933746,914223.677631011,29,FALSE,27,1244435.756543926,24130826.570397582,1244435.756543926,622217.878271963,TRUE
CIV,2029,Côte d'Ivoire_Woroba_Bafing,0.22002549,0.956991255,0.967529736,261490.29225998293,11,FALSE,28,355939.00884372165,24486765.579241306,355939.00884372165,177969.50442186082,TRUE
CIV,2029,Côte d'Ivoire_Montagnes_Guémon,0.187512492,0.956852669,0.964603276,805981.6414197587,12,FALSE,29,1097097.349632996,25583862.9288743,1097097.349632996,548548.674816498,TRUE
MRT,2029,Mauritania_Hodh el Gharbi_Tamchakett,0.5131295073391372,0.956244049947598,0.9787214380824487,71916.19524382347,12,FALSE,30,97891.89125785166,25681754.82013215,97891.89125785166,48945.94562892583,TRUE
MRT,2029,Mauritania_Hodh el Gharbi_Aïoun,0.5165095114427205,0.9559577572768079,0.978704035841618,106071.23214096388,13,FALSE,31,144383.52150201335,25826138.341634165,144383.52150201335,72191.76075100667,TRUE
NER,2029,Niger_Maradi_Aguié,0.4800357485417185,0.9559399835897323,0.9775721717511376,990450.7342519606,30,FALSE,32,1348195.5663106276,27174333.90794479,1348195.5663106276,674097.7831553138,TRUE
CIV,2029,Côte d'Ivoire_Montagnes_Tonkpi,0.19714304,0.955938578,0.964320089,1451579.1634502648,13,FALSE,33,1975880.8031886348,29150214.711133428,1975880.8031886348,987940.4015943174,TRUE
CIV,2029,Côte d'Ivoire_Sassandra-Marahoué_Haut-Sassandra,0.211445649,0.955859261,0.965003356,2069525.376610008,14,FALSE,34,2817025.461867309,31967240.173000738,2817025.461867309,1408512.7309336546,TRUE
AGO,2029,Angola_Namibe_Tombwa,0.39372862299056766,0.9553728490866349,0.9728227884966956,81778.2533573673,7,FALSE,35,111316.06528647646,32078556.238287214,111316.06528647646,55658.03264323823,TRUE
CIV,2029,Côte d'Ivoire_Montagnes_Cavally,0.252327949,0.955261559,0.966447458,468840.9116340115,15,FALSE,36,638183.4214574978,32716739.65974471,638183.4214574978,319091.7107287489,TRUE
AGO,2029,Angola_Cuanza Sul_Waku Kungo,0.718669139784356,0.9552383964980083,0.9873476105023361,225739.90175733386,8,FALSE,37,307275.7928929081,33024015.45263762,307275.7928929081,153637.89644645405,TRUE
