cntry_code,year,district,incidence,cases,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
KEN,2023,Kenya_Tana River_Garsen,7.198193397674974e-4,92.65675295888138,128722.23326037564,260,FALSE,26,175215.927623406,18736347.40526224,175215.927623406,87607.963811703,TRUE
CMR,2023,Cameroon_Centre_Lekié,7.129495713134575e-4,295.5992011314366,414614.4594586937,7,FALSE,27,564370.7017822141,19300718.107044455,564370.7017822141,282185.35089110705,TRUE
TZA,2023,Tanzania_Dar es Salaam_Ilala,7.121511211421528e-4,899.039401714295,1262427.8401365282,10,FALSE,28,1718409.1626168634,21019127.26966132,1718409.1626168634,859204.5813084317,TRUE
BDI,2023,Burundi_Makamba_Lake Tanganyika,7.077356357623799e-4,14.226509723468798,20101.446083245275,89,FALSE,29,27361.96718187224,21046489.23684319,27361.96718187224,13680.98359093612,TRUE
GIN,2023,Guinea_Boké_Fria,7.033222628802453e-4,115.1941826019611,163785.77599721908,3,FALSE,30,222944.21053760685,21269433.447380796,222944.21053760685,111472.10526880343,TRUE
TZA,2023,Tanzania_Arusha_Karatu,6.985821499064897e-4,363.20763382223765,519921.148673575,3,FALSE,31,707713.5320640053,21977146.9794448,707713.5320640053,353856.76603200263,TRUE
AGO,2023,Angola_Lunda Norte_Lucapa,6.963517804793155e-4,101.88029166868962,146305.78182562123,108,FALSE,32,199150.54788856814,22176297.52733337,199150.54788856814,99575.27394428407,TRUE
CMR,2023,Cameroon_Littoral_Moungo,6.861092398850132e-4,629.955167909134,918155.7852430466,26,FALSE,33,1249788.1177119012,23426085.64504527,1249788.1177119012,624894.0588559506,TRUE
AGO,2023,Angola_Cunene_Ombadja,6.83665445350323e-4,149.86520498752753,219208.39499315896,67,FALSE,34,298385.14527534734,23724470.79032062,298385.14527534734,149192.57263767367,TRUE
SOM,2023,Somalia_Shabeellaha Dhexe_Balcad,6.749134663271011e-4,149.3925593692085,221350.68689947345,54,FALSE,35,301301.2200986122,24025772.01041923,301301.2200986122,150650.6100493061,TRUE
CMR,2023,Cameroon_Extrême-Nord_Logone et Chari,6.729531037080439e-4,541.6429471969143,804874.7293272049,21,FALSE,36,1095590.6275681134,25121362.637987345,1095590.6275681134,547795.3137840567,TRUE
MWI,2023,Malawi_Nsanje_TA Mlolo,6.678686158360665e-4,56.30075761906987,84299.15148594035,187,FALSE,37,114747.49661620312,25236110.13460355,114747.49661620312,57373.74830810156,TRUE
TCD,2023,Chad_Hadjer-Lamis_Haraze Al Biar,6.587194686554013e-4,178.55940207592369,271070.4792745912,17,FALSE,38,368979.5016323674,25605089.636235915,368979.5016323674,184489.7508161837,TRUE
NGA,2023,Nigeria_Yobe_Bade,6.356577309749494e-4,138.181093649025,217382.85702446772,745,FALSE,39,295900.23400171386,25900989.87023763,295900.23400171386,147950.11700085693,TRUE
GHA,2023,Ghana_Brong Ahafo_Pru,6.315363126408531e-4,125.52470434098439,198760.86588922516,33,FALSE,40,270552.09197285137,26171541.96221048,270552.09197285137,135276.04598642568,TRUE
KEN,2023,Kenya_Homa Bay_Suba,6.193162070520541e-4,122.26186264378173,197414.27925122183,53,FALSE,41,268719.12636211823,26440261.0885726,268719.12636211823,134359.56318105911,TRUE
SLE,2023,Sierra Leone_Eastern_Kenema,6.16884671576964e-4,494.0125944964101,800818.3980865472,2,FALSE,42,1090069.1739460183,27530330.262518615,1090069.1739460183,545034.5869730092,TRUE
TZA,2023,Tanzania_Morogoro_Morogoro Urban,6.134770628290782e-4,238.94618303347556,389494.89314492716,96,FALSE,43,530178.0996055463,28060508.362124164,530178.0996055463,265089.04980277317,TRUE
NGA,2023,Nigeria_Yobe_Borsari,6.087244739093154e-4,125.01440402486907,205371.08229279614,746,FALSE,44,279549.8786768805,28340058.240801044,279549.8786768805,139774.93933844025,TRUE
GNB,2023,Guinea-Bissau_Bissau_Bissau,6.048857701196987e-4,323.66507120156575,535084.6179395439,10,FALSE,45,728353.9549818666,29068412.19578291,728353.9549818666,364176.9774909333,TRUE
TZA,2023,Tanzania_Simiyu_Busega,6.020037101200314e-4,188.60624186597232,313297.47424374975,149,FALSE,46,426458.63252426113,29494870.82830717,426458.63252426113,213229.31626213057,TRUE
COD,2023,Democratic Republic of the Congo_Bandundu_Mai-Ndombe,5.159783290405605e-4,1085.7403561409906,2104236.3507007705,10,FALSE,47,2864273.830466715,32359144.658773884,2864273.830466715,1432136.9152333576,TRUE
TCD,2023,Chad_Ouaddaï_Djourf Al Ahmar,5.153081280540447e-4,97.56749000527,189338.1545789188,41,FALSE,48,257725.95416320607,32616870.612937093,257725.95416320607,128862.97708160304,TRUE
TZA,2023,Tanzania_Kigoma_Lake Tanganyika,5.151548381322142e-4,44.875499264319714,87110.70137091955,51,FALSE,49,118574.56136390397,32735445.174300995,118574.56136390397,59287.28068195198,TRUE
TZA,2023,Tanzania_Mbeya_Chunya,5.126851290834367e-4,226.49268067434025,441777.35578025674,81,FALSE,50,601344.6724426979,33336789.846743695,601344.6724426979,300672.33622134896,TRUE
KEN,2023,Kenya_Marsabit_Saku,5.106482775377179e-4,35.81215886555674,70130.77384347301,158,FALSE,51,95461.58641511097,33432251.433158804,95461.58641511097,47730.793207555485,TRUE
COG,2023,Republic of Congo_Kouilou_Loandjili,5.047611550699851e-4,387.1214614856275,766939.8835414606,18,FALSE,52,1043953.9442598374,34476205.377418645,1043953.9442598374,521976.9721299187,TRUE
COG,2023,Republic of Congo_Likouala_Dongou,5.00936012037624e-4,34.328430573729136,68528.5740070746,25,FALSE,53,93280.68166025978,34569486.0590789,93280.68166025978,46640.34083012989,TRUE
NGA,2023,Nigeria_Adamawa_Yola South,4.930011640397337e-4,104.94177453829938,212863.13743843726,38,FALSE,54,289748.0189584733,34859234.078037374,289748.0189584733,144874.00947923664,TRUE
CMR,2023,Cameroon_Ouest_Noun,4.8736468026666294e-4,382.84239098868704,785535.773292422,48,FALSE,55,1069266.557241827,35928500.6352792,1069266.557241827,534633.2786209135,TRUE
ETH,2023,Ethiopia_Tigray_Mehakelegnaw,4.816070039777206e-4,1016.9352044961585,2111545.712784531,75,FALSE,56,2874223.290054251,38802723.925333455,0,0,FALSE
SLE,2023,Sierra Leone_Southern_Bonthe,4.789924583268445e-4,99.79413239739677,208341.76125859044,10,FALSE,57,283593.54896972043,39086317.47430317,0,0,FALSE
KEN,2023,Kenya_Tana River_Bura,4.7770649974266917e-4,70.86771530151218,148349.90802864768,258,FALSE,58,201933.00014852936,39288250.474451706,0,0,FALSE
GHA,2023,Ghana_Volta_Nkwanta,4.7470229068992707e-4,129.0771030886491,271911.6920650411,121,FALSE,59,370124.5554095902,39658375.029861294,0,0,FALSE
UGA,2023,Uganda_Kisoro_Kisoro,4.7070125796398244e-4,216.71534113860343,460409.5219035643,73,FALSE,60,626706.6646039517,40285081.69446524,0,0,FALSE
COD,2023,Democratic Republic of the Congo_Kivu_Nord-Kivu,4.6647772737284585e-4,3429.6008657086977,7352121.364987465,32,FALSE,61,10007663.263271611,50292744.95773686,0,0,FALSE
SLE,2023,Sierra Leone_Southern_Bo,4.631842800702923e-4,342.99307559920584,740511.0457270994,9,FALSE,62,1007979.1696124391,51300724.127349295,0,0,FALSE
SSD,2023,South Sudan_Eastern Equatoria_Magwi,4.62065834692864e-4,154.63195011900785,334653.50283210614,7,FALSE,63,455528.32984602684,51756252.45719532,0,0,FALSE
ZMB,2023,Zambia_Lusaka_Lusaka,4.606544077351403e-4,1206.6243136791104,2619369.951568717,34,FALSE,64,3565470.581330166,55321723.03852549,0,0,FALSE
NER,2023,Niger_Tillabéry_Téra,4.5815008418184937e-4,469.7294702678215,1025274.2201426204,30,FALSE,65,1395597.0852935242,56717320.123819016,0,0,FALSE
GHA,2023,Ghana_Central_Agona,4.5793267411650435e-4,166.69624607079749,364019.1134917524,41,FALSE,66,495500.6219795069,57212820.74579852,0,0,FALSE
TZA,2023,Tanzania_Dar es Salaam_Temeke,4.575299607162728e-4,529.1583398125007,1156554.5106250357,12,FALSE,67,1574295.0249805867,58787115.7707791,0,0,FALSE
COG,2023,Republic of Congo_Likouala_Impfondo,4.4650166775108405e-4,16.621417846928892,37225.880769150914,27,FALSE,68,50671.64440327434,58837787.41518238,0,0,FALSE
GIN,2023,Guinea_Kindia_Forécariah,4.376476619797777e-4,244.64879098423881,559008.5638239814,18,FALSE,69,760919.0858406104,59598706.501022995,0,0,FALSE
NAM,2023,Namibia_Khomas_Khomasdal North,4.3541848604955415e-4,61.77995584973734,141886.3870715546,31,FALSE,70,193134.89440156354,59791841.39542455,0,0,FALSE
ZWE,2023,Zimbabwe_Manicaland_Chipinge,4.323745152951176e-4,195.91269264207156,453108.7881263104,5,FALSE,71,616768.9498151977,60408610.34523975,0,0,FALSE
GHA,2023,Ghana_Western_Jomoro,4.320687992138807e-4,78.76978285762212,182308.4263453836,129,FALSE,72,248157.1304861974,60656767.47572595,0,0,FALSE
ETH,2023,Ethiopia_Tigray_Misraqawi,4.306943619795445e-4,572.1924596068509,1328534.8268246583,77,FALSE,73,1808393.5942225452,62465161.069948494,0,0,FALSE
MRT,2023,Mauritania_Gorgol_Monguel,4.302470292869067e-4,27.176476476103574,63164.820733674766,18,FALSE,74,85979.57305192169,62551140.64300042,0,0,FALSE
NGA,2023,Nigeria_Bauchi_Misau,4.22009857908426e-4,161.12310331312622,381799.38286676025,104,FALSE,75,519703.0174245449,63070843.66042496,0,0,FALSE
GHA,2023,Ghana_Volta_Ketu,4.2200358585725117e-4,149.51489557411185,354297.68984163896,117,FALSE,76,482267.8787343733,63553111.539159335,0,0,FALSE
GHA,2023,Ghana_Volta_Hohoe,4.198509740937023e-4,147.1408712448336,350459.7591144203,113,FALSE,77,477043.71057405445,64030155.24973339,0,0,FALSE
GIN,2023,Guinea_Kindia_Dubréka,4.165425541631414e-4,101.23479691047042,243035.90569241383,17,FALSE,78,330819.0091415963,64360974.25887498,0,0,FALSE
NGA,2023,Nigeria_Borno_Maidugur,4.1280176677396135e-4,215.35547867583034,521692.24070630723,163,FALSE,79,710124.3318579608,65071098.59073295,0,0,FALSE
GHA,2023,Ghana_Central_Abura-Asebu-Kwamankese,4.075362938214376e-4,70.22452349018417,172314.77184938308,40,FALSE,80,234553.8282553964,65305652.41898834,0,0,FALSE
TZA,2023,Tanzania_Pwani_Kisarawe,4.012274868295271e-4,76.53796399495401,190759.52298221618,127,FALSE,81,259660.7122618679,65565313.13125021,0,0,FALSE
SSD,2023,South Sudan_Unity_Al Leiri,4.009714204801267e-4,170.20537986230795,424482.57199603535,24,FALSE,82,577803.1170559999,66143116.24830621,0,0,FALSE
NGA,2023,Nigeria_Adamawa_Michika,4.005156149473392e-4,73.9378349920805,184606.62264516708,30,FALSE,83,251285.42142963302,66394401.66973584,0,0,FALSE
KEN,2023,Kenya_Embu_Mbeere South,3.899967167657046e-4,73.80462728631895,189244.22722937434,37,FALSE,84,257598.1008214578,66651999.7705573,0,0,FALSE
BDI,2023,Burundi_Rutana_Giharo,3.896360991215098e-4,63.45761674254632,162863.80262409098,122,FALSE,85,221689.2259422887,66873688.99649959,0,0,FALSE
GHA,2023,Ghana_Eastern_New Juaben,3.883037544332133e-4,90.5181368346509,233111.6704415478,66,FALSE,86,317310.1999686228,67190999.19646822,0,0,FALSE
TZA,2023,Tanzania_Mara_Lake Victoria,3.8820595016673227e-4,167.28735777013398,430924.24961102474,75,FALSE,87,586571.4897774258,67777570.68624564,0,0,FALSE
GNB,2023,Guinea-Bissau_Oio_Nhacra,3.875953803111913e-4,24.819321163718143,64034.099539038085,29,FALSE,88,87162.83011938578,67864733.51636502,0,0,FALSE
CMR,2023,Cameroon_Extrême-Nord_Mayo Kani,3.8130637346912724e-4,252.4238582098825,661997.4796469542,23,FALSE,89,901106.9769592298,68765840.49332425,0,0,FALSE
NAM,2023,Namibia_Khomas_Windhoek Rural,3.798410106470966e-4,27.71091338805184,72953.97972126171,37,FALSE,90,99304.51722992984,68865145.01055418,0,0,FALSE
COD,2023,Democratic Republic of the Congo_Bas-Congo_Boma,3.790629914310218e-4,224.32894102097885,591798.5825366443,12,FALSE,91,805552.6615641343,69670697.67211832,0,0,FALSE
GHA,2023,Ghana_Eastern_Birim South,3.789874796237936e-4,122.00329753548672,321919.0714600776,59,FALSE,92,438194.29866049555,70108891.97077881,0,0,FALSE
GHA,2023,Ghana_Eastern_Akwapim North,3.7540773885302793e-4,70.3314463774781,187346.82079905883,54,FALSE,93,255015.36263128155,70363907.3334101,0,0,FALSE
MOZ,2023,Mozambique_Zambezia_Inhassunge,3.710185945467161e-4,70.5057662937704,190032.972282452,119,FALSE,94,258671.73583098897,70622579.06924109,0,0,FALSE
GHA,2023,Ghana_Brong Ahafo_Sene,3.6105209191230085e-4,81.01230966849366,224378.45253690277,34,FALSE,95,305422.5964246067,70928001.66566569,0,0,FALSE
KEN,2023,Kenya_Meru_?5,3.568842496937507e-4,8.219583377156798,23031.510592608618,159,FALSE,96,31350.35332155364,70959352.01898724,0,0,FALSE
MLI,2023,Mali_Mopti_Youwarou,3.5655849857338503e-4,65.75106008417447,184404.69192923172,31,FALSE,97,251010.5545568939,71210362.57354414,0,0,FALSE
TZA,2023,Tanzania_Lindi_Kilwa,3.560894431163537e-4,99.57400455755239,279632.0039317093,60,FALSE,98,380633.3973632876,71590995.97090742,0,0,FALSE
GHA,2023,Ghana_Greater Accra_Dangbe West,3.555783766450711e-4,52.90763210716413,148793.16511412934,72,FALSE,99,202536.35902011776,71793532.32992755,0,0,FALSE
UGA,2023,Uganda_Kyenjojo_Kyaka,3.5370414591692783e-4,83.55609666991445,236231.60099892842,82,FALSE,100,321557.03062783217,72115089.36055538,0,0,FALSE
UGA,2023,Uganda_Bundibugyo_Bwamba,3.532453222086589e-4,109.23805194348787,309241.3262841791,14,FALSE,101,420937.4283832767,72536026.78893866,0,0,FALSE
GIN,2023,Guinea_Boké_Boffa,3.520545344658036e-4,98.41146959459437,279534.7310152412,1,FALSE,102,380500.9900560191,72916527.77899468,0,0,FALSE
MLI,2023,Mali_Timbuktu_Tombouctou,3.51075508110307e-4,61.51473561827321,175217.96364941937,50,FALSE,103,238505.63542520418,73155033.41441987,0,0,FALSE
TZA,2023,Tanzania_Mara_Butiama,3.494217949083991e-4,145.2681802943013,415738.7501612009,74,FALSE,104,565901.0795061594,73720934.49392603,0,0,FALSE
NGA,2023,Nigeria_Bauchi_Bauchi,3.492257771059326e-4,315.08436945774156,902236.8625502844,92,FALSE,105,1228119.3761454336,74949053.87007147,0,0,FALSE
KEN,2023,Kenya_Mandera_Mandera North,3.488631451949979e-4,35.5278049447371,101838.80250485832,152,FALSE,106,138622.3638060389,75087676.23387751,0,0,FALSE
MLI,2023,Mali_Gao_Ansongo,3.4580022158207447e-4,70.20645572715692,203026.05766403093,2,FALSE,107,276357.84529444453,75364034.07917196,0,0,FALSE
TZA,2023,Tanzania_Tanga_Korogwe,3.447588552920762e-4,144.65186340694916,419574.03323085513,172,FALSE,108,571121.643690969,75935155.72286291,0,0,FALSE
TCD,2023,Chad_Lac_Wayi,3.427942569928436e-4,121.4124433536837,354184.589960089,21,FALSE,109,482113.92785768374,76417269.65072061,0,0,FALSE
COD,2023,Democratic Republic of the Congo_Équateur_Équateur,3.420750279440446e-4,688.7357334966462,2013405.4731680297,1,FALSE,110,2740635.387746764,79157905.03846736,0,0,FALSE
GHA,2023,Ghana_Greater Accra_Tema,3.394176234736606e-4,274.89890982788677,809913.4836150293,75,FALSE,111,1102449.3495172712,80260354.38798463,0,0,FALSE
TZA,2023,Tanzania_Pwani_Kibaha,3.3621437952755363e-4,43.8480994097761,130417.08528764053,126,FALSE,112,177522.94998170313,80437877.33796634,0,0,FALSE
CMR,2023,Cameroon_Littoral_Sanaga Maritime,3.3305019948333506e-4,158.33990361406742,475423.53633086575,28,FALSE,113,647143.6504967426,81085020.98846309,0,0,FALSE
BEN,2023,Benin_Collines_Dassa-Zoumè,3.2950036208679836e-4,63.406325508096046,192431.73241610365,33,FALSE,114,261936.91365861136,81346957.9021217,0,0,FALSE
BDI,2023,Burundi_Cibitoke_Rugombo,3.294602682658884e-4,44.45742879202069,134940.18269948612,52,FALSE,115,183679.76290107245,81530637.66502278,0,0,FALSE
TZA,2023,Tanzania_Kigoma_Kigoma Urban,3.253700272002034e-4,121.53060192907276,373515.0498490563,50,FALSE,116,508426.4332815239,82039064.09830429,0,0,FALSE
ETH,2023,Ethiopia_Afar_Afar Zone 3,3.25025654549004e-4,120.39973276967388,370431.47543764504,3,FALSE,117,504229.0903889535,82543293.18869324,0,0,FALSE
TZA,2023,Tanzania_Manyara_Kiteto,3.243200465239937e-4,97.46033457787335,300506.66192989424,69,FALSE,118,409047.8559407339,82952341.04463398,0,0,FALSE
TCD,2023,Chad_Ville de N'Djamena_N'Djamena,3.2263761843334514e-4,466.2706230161649,1445183.6871356445,52,FALSE,119,1967175.319398643,84919516.36403263,0,0,FALSE
SSD,2023,South Sudan_Jungoli_Ayod,3.1952454907771153e-4,148.93712075838675,466121.0576410633,10,FALSE,120,634481.1726050351,85553997.53663766,0,0,FALSE
TZA,2023,Tanzania_Singida_Mkalama,3.1660274794824054e-4,93.67594658512188,295878.5013465404,158,FALSE,121,402748.0316659165,85956745.56830357,0,0,FALSE
NGA,2023,Nigeria_Adamawa_Demsa,3.164744672709853e-4,180.82969948097087,571387.9575824772,18,FALSE,122,777769.8419677414,86734515.41027132,0,0,FALSE
MLI,2023,Mali_Mopti_Mopti,3.1393260804084093e-4,181.5254470231332,578230.6213934863,29,FALSE,123,787084.0346809448,87521599.44495226,0,0,FALSE
MWI,2023,Malawi_Karonga_TA Wasambo,3.0862234749135377e-4,26.77950209923334,86771.1049342711,64,FALSE,124,118112.3047423567,87639711.74969462,0,0,FALSE
TZA,2023,Tanzania_Iringa_Mufindi,3.032427869974055e-4,131.6065570493439,433997.32060393546,29,FALSE,125,590754.5354800766,88230466.2851747,0,0,FALSE
TZA,2023,Tanzania_Morogoro_Kilosa,3.027450574016649e-4,248.20530950877566,819849.2541513932,94,FALSE,126,1115973.860451298,89346440.145626,0,0,FALSE
UGA,2023,Uganda_Kotido_Jie,3.0250192566280937e-4,94.9199605919012,313782.9962038188,77,FALSE,127,427119.52208824933,89773559.66771424,0,0,FALSE
ZMB,2023,Zambia_Northern_Mbala,3.0228577648855337e-4,102.29091341723868,338391.4208782236,51,FALSE,128,460616.36134798144,90234176.02906223,0,0,FALSE
KEN,2023,Kenya_Kiambu_Kikuyu,2.98778875831051e-4,42.01816746816337,140632.99271506452,85,FALSE,129,191428.7815624076,90425604.81062463,0,0,FALSE
BEN,2023,Benin_Ouémé_Bonou,2.9634772298164057e-4,20.897123069790887,70515.55132443353,59,FALSE,130,95985.3432017006,90521590.15382633,0,0,FALSE
TZA,2023,Tanzania_Kagera_Lake Victoria,2.9187133706773773e-4,40.14765565632317,137552.58073527672,35,FALSE,131,187235.74335269126,90708825.89717902,0,0,FALSE
GHA,2023,Ghana_Eastern_Suhum Kraboa Coaltar,2.9036649996545154e-4,80.14208594062596,276003.2095650202,67,FALSE,132,375693.9043556741,91084519.8015347,0,0,FALSE
TZA,2023,Tanzania_Rukwa_Sumbawanga Rural,2.8838028506795164e-4,108.42626865251025,375983.6378099202,135,FALSE,133,511786.66032643395,91596306.46186113,0,0,FALSE
TZA,2023,Tanzania_Pwani_Kibaha Urban,2.845938668511216e-4,41.90417116837082,147242.00360330314,125,FALSE,134,200424.92732623647,91796731.38918737,0,0,FALSE
TZA,2023,Tanzania_Mara_Rorya,2.836856672314548e-4,153.72272743457856,541876.961690696,78,FALSE,135,737599.6523330599,92534331.04152043,0,0,FALSE
TZA,2023,Tanzania_Mwanza_Lake Victoria,2.830773986786354e-4,131.461800906058,464402.3207776487,108,FALSE,136,632141.6383518144,93166472.67987224,0,0,FALSE
KEN,2023,Kenya_Elgeyo-Marakwet_Marakwet West,2.817723688492948e-4,30.29315067258105,107509.30191023542,34,FALSE,137,146341.01339931757,93312813.69327156,0,0,FALSE
TCD,2023,Chad_Hadjer-Lamis_Dababa,2.794918273556332e-4,102.33205112613533,366136.1124378251,15,FALSE,138,498382.26817782596,93811195.96144938,0,0,FALSE
CMR,2023,Cameroon_Sud-Ouest_Meme,2.79178618960369e-4,153.75732858505688,550748.9404368879,53,FALSE,139,749676.1362977589,94560872.09774715,0,0,FALSE
TCD,2023,Chad_Batha_Batha Oues,2.7889993527306287e-4,91.06898741808646,326529.25261141936,3,FALSE,140,444469.64944088744,95005341.74718803,0,0,FALSE
MWI,2023,Malawi_Chikwawa_TA Makhwira,2.772169721770143e-4,33.512843137013355,120890.30074108898,21,FALSE,141,164555.14831051975,95169896.89549856,0,0,FALSE
NGA,2023,Nigeria_Gombe_Yamaltu,2.7702489950510144e-4,103.13295556192611,372287.6743071497,293,FALSE,142,506755.73709586624,95676652.63259442,0,0,FALSE
GNB,2023,Guinea-Bissau_Oio_Mansoa,2.7677424762945576e-4,18.929389230355426,68392.88478781456,28,FALSE,143,93095.98231330974,95769748.61490773,0,0,FALSE
GNB,2023,Guinea-Bissau_Tombali_Catio,2.7673018995978574e-4,16.238971056717325,58681.60267976966,36,FALSE,144,79877.04367407883,95849625.65858181,0,0,FALSE
TZA,2023,Tanzania_Kilimanjaro_Same,2.764858768935665e-4,107.00090449190282,387003.1471194926,58,FALSE,145,526786.3499428029,96376412.00852461,0,0,FALSE
SOM,2023,Somalia_Shabeellaha Hoose_Qoryooley,2.764383268672909e-4,70.78998365601686,256078.75889800486,61,FALSE,146,348572.86226696026,96724984.87079157,0,0,FALSE
GHA,2023,Ghana_Eastern_Birim North,2.7634156184885606e-4,69.01347417427463,249739.75580271665,58,FALSE,147,339944.2494825481,97064929.12027411,0,0,FALSE
CMR,2023,Cameroon_Littoral_Wouri,2.727313735376365e-4,679.3711226211121,2490989.994326267,29,FALSE,148,3390720.557758182,100455649.6780323,0,0,FALSE
KEN,2023,Kenya_Murang'a_Kiharu,2.720621281271917e-4,84.43759838716306,310361.4566584868,187,FALSE,149,422462.14309356664,100878111.82112586,0,0,FALSE
NGA,2023,Nigeria_Borno_Lake Chad,2.7055277925925746e-4,57.929489595956156,214115.30036601538,160,FALSE,150,291452.4555840207,101169564.27670988,0,0,FALSE
NGA,2023,Nigeria_Gombe_Kwami,2.6902073849364007e-4,73.34178346114797,272625.01720803895,290,FALSE,151,371095.5292923587,101540659.80600224,0,0,FALSE
MLI,2023,Mali_Kayes_Diéma,2.661514449000679e-4,86.77089281926288,326020.7467663488,7,FALSE,152,443777.4743512451,101984437.28035349,0,0,FALSE
