cntry_code,year,district,incidence,cases,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
COD,2021,Democratic Republic of the Congo_Kasaï-Occidental_Lulua,0.002174091345503488,7825.008998243085,3599208.9359202734,18,FALSE,1,4899221.497673092,4899221.497673092,4899221.497673092,2449610.748836546,TRUE
COD,2021,Democratic Republic of the Congo_Kivu_Sud-Kivu,0.0010108833963035045,5884.445551184166,5821092.296798826,33,FALSE,2,7923635.728895004,12822857.226568095,7923635.728895004,3961817.864447502,TRUE
SOM,2021,Somalia_Banaadir_Mogadisho,0.004024731889396879,5677.803036662378,1410728.2653089266,10,FALSE,3,1920274.8069998845,14743132.03356798,1920274.8069998845,960137.4034999423,TRUE
SLE,2021,Sierra Leone_Western_Western Rural,0.008449864394949089,3414.318666466074,404067.8651017151,13,FALSE,4,550014.7411472877,15293146.774715269,550014.7411472877,275007.3705736438,TRUE
COD,2021,Democratic Republic of the Congo_Kivu_Nord-Kivu,4.664790353887299e-4,3220.2568272860317,6903325.943903358,32,FALSE,5,9396765.642661456,24689912.417376723,9396765.642661456,4698382.821330728,TRUE
TZA,2021,Tanzania_Dar es Salaam_Ilala,7.121513825409217e-4,845.8535376307544,1187744.0083213625,10,FALSE,6,1616749.9811490038,26306662.39852573,1616749.9811490038,808374.9905745019,TRUE
SOM,2021,Somalia_Shabeellaha Hoose_Afgooye,0.0013259032550972036,823.6680447036504,621212.7781851371,57,FALSE,7,845591.0872914286,27152253.485817157,845591.0872914286,422795.5436457143,TRUE
SOM,2021,Somalia_Bay_Baydhabo,0.0014777999297511885,814.334413417429,551045.1022653218,17,FALSE,8,750079.2699925475,27902332.755809706,750079.2699925475,375039.63499627373,TRUE
SOM,2021,Somalia_Jubbada Dhexe_Saakow,0.007409262060561152,810.0081170754555,109323.72353072207,37,FALSE,9,148810.79316681478,28051143.54897652,148810.79316681478,74405.39658340739,TRUE
GHA,2021,Ghana_Greater Accra_Ga West,0.0017223321394435128,787.8908810086361,457455.831523416,74,FALSE,10,622686.1190714394,28673829.668047957,622686.1190714394,311343.0595357197,TRUE
CMR,2021,Cameroon_Extrême-Nord_Mayo Tsanaga,7.876198332015922e-4,786.2105394121696,998210.6928621974,25,FALSE,11,1358758.3751725713,30032588.04322053,1358758.3751725713,679379.1875862856,TRUE
GHA,2021,Ghana_Central_Komenda-Edina-Eguafo-Abirem,0.005210155263217662,781.3947980410911,149975.3382701538,49,FALSE,12,204145.5259907166,30236733.569211245,204145.5259907166,102072.7629953583,TRUE
SOM,2021,Somalia_Hiiraan_Jalalaqsi,0.009525479770462253,779.581106678122,81841.66314599085,34,FALSE,13,111402.37830834274,30348135.94751959,111402.37830834274,55701.18915417137,TRUE
SOM,2021,Somalia_Nugaal_Garoowe,0.007971262177150471,774.885918990178,97209.94012860088,49,FALSE,14,132321.5842549534,30480457.531774543,132321.5842549534,66160.7921274767,TRUE
CMR,2021,Cameroon_Nord_Bénoué,7.495231503674521e-4,767.0005985008993,1023318.0898080051,37,FALSE,15,1392934.412478964,31873391.944253508,1392934.412478964,696467.206239482,TRUE
SSD,2021,South Sudan_Unity_Rabkona,0.0017768441754657765,737.5905796817849,415112.6980442362,27,FALSE,16,565048.9011401061,32438440.845393613,0,0,FALSE
SOM,2021,Somalia_Jubbada Dhexe_Jilib,0.004024722937823152,728.8645489170308,181096.82583796713,36,FALSE,17,246507.90718235253,32684948.752575964,0,0,FALSE
SOM,2021,Somalia_Jubbada Hoose_Jamaame,0.0035150520642779504,726.8746426236241,206789.15399591273,40,FALSE,18,281480.1493271378,32966428.901903104,0,0,FALSE
SLE,2021,Sierra Leone_Northern_Kambia,0.0018285243413257127,707.3517240173811,386842.9356015783,5,FALSE,19,526568.2709908125,33492997.172893915,0,0,FALSE
SLE,2021,Sierra Leone_Northern_Bombali,0.0010802685553805663,670.9061877250288,621055.0000584588,4,FALSE,20,845376.3206569133,34338373.49355083,0,0,FALSE
COD,2021,Democratic Republic of the Congo_Équateur_Équateur,3.420741393831406e-4,646.6206216128608,1890293.790635288,1,FALSE,21,2573056.5079380274,36911430.00148886,0,0,FALSE
CMR,2021,Cameroon_Littoral_Wouri,2.727316239906775e-4,646.019771740607,2368701.3712890483,29,FALSE,22,3224262.021571092,40135692.02305995,0,0,FALSE
TCD,2021,Chad_Lac_Mamdi,0.0017927805992048124,645.9814093924713,360323.73937948473,20,FALSE,23,490470.50102373713,40626162.52408369,0,0,FALSE
MOZ,2021,Mozambique_Cabo Delgado_Montepuez,0.0020738265202263064,626.367542601829,302034.6863601092,8,FALSE,24,411127.7935800209,41037290.31766371,0,0,FALSE
KEN,2021,Kenya_Homa Bay_Mbita,0.002324781047543887,619.0296405867828,266274.3836632627,50,FALSE,25,362451.0852102437,41399741.40287395,0,0,FALSE
SOM,2021,Somalia_Jubbada Dhexe_Bu'aale,0.006159500648673411,602.6002716020223,97832.65007558788,35,FALSE,26,133169.2132793889,41532910.61615334,0,0,FALSE
CMR,2021,Cameroon_Littoral_Moungo,6.861085996227639e-4,599.0306126113834,873084.2507159103,26,FALSE,27,1188437.0167283732,42721347.63288171,0,0,FALSE
TCD,2021,Chad_Mayo-Kebbi Ouest_Lac Léré,0.0016339095702695746,583.4383600203057,357081.1816250306,35,FALSE,28,486056.75096340437,43207404.38384511,0,0,FALSE
NGA,2021,Nigeria_Kaduna_Igabi,5.653361256252195e-4,581.3543355319084,1028333.9577653452,351,FALSE,29,1399761.9816930883,44607166.3655382,0,0,FALSE
NER,2021,Niger_Tillabéry_Tillabéry,0.0012064089044873175,550.3306235922369,456172.5477532915,31,FALSE,30,620939.3209426997,45228105.6864809,0,0,FALSE
SLE,2021,Sierra Leone_Southern_Pujehun,0.0016157322685102862,546.2503082535308,338082.19276153744,12,FALSE,31,460195.4419004233,45688301.12838133,0,0,FALSE
ETH,2021,Ethiopia_Tigray_Misraqawi,4.3067506545495487e-4,543.1109076264823,1261068.845610444,77,FALSE,32,1716559.3074637034,47404860.43584503,0,0,FALSE
TZA,2021,Tanzania_Dar es Salaam_Kinondoni,2.54493135747026e-4,534.7768034183582,2101340.7762398073,11,FALSE,33,2860332.3919729153,50265192.82781795,0,0,FALSE
SOM,2021,Somalia_Shabeellaha Hoose_Marka,0.0017890048480971401,530.3258366216644,296436.22105649457,60,FALSE,34,403507.19637164223,50668700.02418959,0,0,FALSE
TCD,2021,Chad_Mayo-Kebbi Est_Kabbia,0.001544054672121275,516.6701668967589,334619.08844648604,32,FALSE,35,455481.48519186507,51124181.50938145,0,0,FALSE
SOM,2021,Somalia_Hiiraan_Beled Weyn,0.001860758045811671,516.594440479336,277625.79967993376,32,FALSE,36,377902.5642346716,51502084.073616125,0,0,FALSE
SLE,2021,Sierra Leone_Northern_Tonkolili,0.0010124046048320824,514.7341862518343,508427.3459396288,8,FALSE,37,692068.23709872,52194152.31071485,0,0,FALSE
CMR,2021,Cameroon_Extrême-Nord_Logone et Chari,6.732895215144009e-4,513.9583606863183,763354.1652783992,21,FALSE,38,1039073.0861847011,53233225.39689954,0,0,FALSE
GHA,2021,Ghana_Central_Awutu Efutu Senya,0.0012182322645682918,503.64610689006264,413423.71363685816,46,FALSE,39,562749.8657506128,53795975.26265016,0,0,FALSE
TZA,2021,Tanzania_Dar es Salaam_Temeke,4.575306089652805e-4,497.8548508460387,1088134.522785159,12,FALSE,40,1481162.1501562616,55277137.41280642,0,0,FALSE
