cntry_code,year,district,incidence,cases,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
TCD,2019,Chad_Mayo-Kebbi Est_Kabbia,0.0015440521405948428,482.9453465058268,312777.87440505286,32,FALSE,1,425751.35635739967,425751.35635739967,425751.35635739967,212875.67817869983,TRUE
SOM,2019,Somalia_Bay_Diinsoor,0.0015213528134582674,175.93051627764788,115640.83933806974,19,FALSE,2,157409.61310687888,583160.9694642785,157409.61310687888,78704.80655343944,TRUE
ZMB,2019,Zambia_Northern_Kaputa,0.0014823219495654267,254.34270842641143,171583.98585474447,48,FALSE,3,233559.08676667634,816720.0562309548,233559.08676667634,116779.54338333817,TRUE
SOM,2019,Somalia_Bay_Baydhabo,0.0014777758501285806,773.6219667597423,523504.26940082276,17,FALSE,4,712590.8543890571,1529310.910620012,712590.8543890571,356295.4271945286,TRUE
KEN,2019,Kenya_Garissa_Fafi,0.0013980317905262357,199.26950284314938,142535.74503348165,41,FALSE,5,194018.7965432281,1723329.70716324,194018.7965432281,97009.39827161405,TRUE
AGO,2019,Angola_Cunene_Namakunde,0.0013928590847238026,266.8314420509529,191571.02464809947,66,FALSE,6,260765.3234355108,1984095.0305987508,260765.3234355108,130382.6617177554,TRUE
CMR,2019,Cameroon_Sud-Ouest_Fako,0.0013687304315345159,884.1866321039793,645990.336543257,49,FALSE,7,879318.1503014321,2863413.180900183,879318.1503014321,439659.07515071606,TRUE
TZA,2019,Tanzania_Simiyu_Lake Victoria,0.0013543337241699537,51.576260723732005,38082.38678789613,152,FALSE,8,51837.51523062325,2915250.696130806,51837.51523062325,25918.757615311624,TRUE
SOM,2019,Somalia_Shabeellaha Hoose_Afgooye,0.0013259067969428905,782.493771265297,590157.4477704412,57,FALSE,9,803318.7588176394,3718569.454948446,803318.7588176394,401659.3794088197,TRUE
TCD,2019,Chad_Mayo-Kebbi Est_Mont Illi,0.0013224216769347542,463.58418583762386,350557.0075894153,34,FALSE,10,477176.08461173717,4195745.539560183,477176.08461173717,238588.04230586858,TRUE
KEN,2019,Kenya_West Pokot_Sigor,0.0012329329805372262,119.87939969815818,97231.07548467322,300,FALSE,11,132350.3535741772,4328095.89313436,132350.3535741772,66175.1767870886,TRUE
GHA,2019,Ghana_Central_Awutu Efutu Senya,0.0012182321985117405,479.7531370334291,393810.915209368,46,FALSE,12,536053.0428108464,4864148.935945206,536053.0428108464,268026.5214054232,TRUE
NER,2019,Niger_Tillabéry_Tillabéry,0.0012064027954966335,509.35782488989275,422212.07277641306,31,FALSE,13,574712.5272110457,5438861.463156252,574712.5272110457,287356.26360552286,TRUE
SOM,2019,Somalia_Gedo_Dolow,0.001189004527614334,22.10476521764732,18590.984898938274,29,FALSE,14,25305.936526995712,5464167.399683248,25305.936526995712,12652.968263497856,TRUE
TCD,2019,Chad_Tandjilé_Tandjilé Est,0.0011763886100172496,437.7752226045374,372134.8701243531,49,FALSE,15,506547.7409637661,5970715.140647014,506547.7409637661,253273.87048188306,TRUE
NGA,2019,Nigeria_Gombe_Gombe,0.0011662759880243343,3.919773368081502,3360.931210391786,288,FALSE,16,4574.879294675275,5975290.019941689,4574.879294675275,2287.4396473376373,TRUE
SDN,2019,Sudan_South Kurdufan_Talodi,0.001163540860316593,318.72348983143587,273925.4810052077,70,FALSE,17,372865.71277030284,6348155.732711992,372865.71277030284,186432.85638515142,TRUE
GHA,2019,Ghana_Northern_Bole,0.0011620748506810672,81.83367810858954,70420.31592081058,76,FALSE,18,95855.70934462921,6444011.442056621,95855.70934462921,47927.85467231461,TRUE
GHA,2019,Ghana_Greater Accra_Accra,0.0011446615159299226,2785.4642716256717,2433439.259432743,70,FALSE,19,3312382.8444947684,9756394.28655139,3312382.8444947684,1656191.4222473842,TRUE
CMR,2019,Cameroon_Extrême-Nord_Mayo Danay,0.001138691744877014,937.7271496196505,823512.7319035153,22,FALSE,20,1120960.5642739965,10877354.850825386,1120960.5642739965,560480.2821369983,TRUE
SSD,2019,South Sudan_Jungoli_Fam al Zaraf,0.001117898592815588,235.38830313549045,210563.19835114133,12,FALSE,21,286617.355743186,11163972.206568573,286617.355743186,143308.677871593,TRUE
SOM,2019,Somalia_Hiiraan_Buulo Burdo,0.0011048114399899004,240.7163960049764,217880.07192175422,33,FALSE,22,296577.03992132534,11460549.246489897,296577.03992132534,148288.51996066267,TRUE
TCD,2019,Chad_Salamat_Barh Azoum,0.001101407771481417,292.22599992899745,265320.44488477445,44,FALSE,23,361152.58949792443,11821701.835987821,361152.58949792443,180576.29474896222,TRUE
MOZ,2019,Mozambique_Nassa_Lichinga,0.001095099953550489,426.2462434539158,389230.446108556,77,FALSE,24,529818.1358944499,12351519.971882273,529818.1358944499,264909.06794722495,TRUE
SLE,2019,Sierra Leone_Northern_Bombali,0.0010802459472626573,634.9953936154027,587824.8330618419,4,FALSE,25,800143.6177436922,13151663.589625964,800143.6177436922,400071.8088718461,TRUE
MOZ,2019,Mozambique_Tete_Moatize,0.0010278978481735638,414.75508662173013,403498.3508903089,110,FALSE,26,549239.5218373149,13700903.111463279,549239.5218373149,274619.76091865747,TRUE
KEN,2019,Kenya_Marsabit_Moyale,0.0010211091529764389,117.79782043516722,115362.61338153464,156,FALSE,27,157030.89361275235,13857934.005076032,157030.89361275235,78515.44680637617,TRUE
SLE,2019,Sierra Leone_Northern_Tonkolili,0.0010124024135959079,487.1856105112122,481217.353859123,8,FALSE,28,655030.1599751859,14512964.165051218,655030.1599751859,327515.07998759294,TRUE
COD,2019,Democratic Republic of the Congo_Kivu_Sud-Kivu,0.0010108240793117167,5524.287378148629,5465132.35212025,33,FALSE,29,7439105.198901223,21952069.36395244,7439105.198901223,3719552.5994506115,TRUE
NGA,2019,Nigeria_Yobe_Karasuwa,0.0010043864611687242,148.38787708663915,147739.82209394983,754,FALSE,30,201102.5548534897,22153171.91880593,201102.5548534897,100551.27742674485,TRUE
TZA,2019,Tanzania_Singida_Singida Rural,9.79076082222332e-4,156.92758192790342,160281.29455650185,159,FALSE,31,218173.93153512702,22371345.850341056,218173.93153512702,109086.96576756351,TRUE
GNB,2019,Guinea-Bissau_Cacheu_Canghungo,9.708857272999094e-4,54.747163587569375,56388.8849615953,18,FALSE,32,76756.21014288963,22448102.060483947,76756.21014288963,38378.105071444814,TRUE
SOM,2019,Somalia_Bay_Buur Xakaba,9.66187575775512e-4,183.10529092407853,189513.19134600626,18,FALSE,33,257964.2131549639,22706066.27363891,257964.2131549639,128982.10657748194,TRUE
BDI,2019,Burundi_Bubanza_Gihanga,9.608404174418785e-4,104.86280763167224,109136.54934589117,2,FALSE,34,148556.01279522222,22854622.286434133,148556.01279522222,74278.00639761111,TRUE
COD,2019,Democratic Republic of the Congo_Katanga_Tanganika,9.481832498198907e-4,2327.4323608997584,2454622.9448177437,28,FALSE,35,3341217.949287484,26195840.235721618,0,0,FALSE
TZA,2019,Tanzania_Tanga_Korogwe Township Authority,9.436064131028916e-4,76.786211139181745,81375.2535728145,171,FALSE,36,110767.50441013103,26306607.740131747,0,0,FALSE
TCD,2019,Chad_Mayo-Kebbi Ouest_Mayo-Dallah,9.387187844577975e-4,442.5404775605831,471430.2993480564,36,FALSE,37,641708.0803979256,26948315.820529673,0,0,FALSE
SOM,2019,Somalia_Shabeellaha Dhexe_Jawhar,9.153727888937702e-4,397.64463894882215,434407.3188251275,56,FALSE,38,591312.6225861696,27539628.44311584,0,0,FALSE
BDI,2019,Burundi_Makamba_Nyanza-Lac,9.139993790608491e-4,61.31100296602297,67079.91752578775,92,FALSE,39,91308.77919440604,27630937.22231025,0,0,FALSE
SOM,2019,Somalia_Shabeellaha Hoose_Kuntuwaaray,9.114033782029599e-4,77.78320483397235,85344.4333148509,59,FALSE,40,116170.32793789082,27747107.55024814,0,0,FALSE
SOM,2019,Somalia_Mudug_Gaalkacayo,9.101234416471627e-4,218.26836937914436,239822.81896191704,42,FALSE,41,326445.3748613422,28073552.925109483,0,0,FALSE
GHA,2019,Ghana_Eastern_Akwapim South,9.092501295820536e-4,190.90482938753183,209958.53965430087,55,FALSE,42,285794.29797158757,28359347.22308107,0,0,FALSE
AGO,2019,Angola_Cunene_Cuanhama,9.029003208573215e-4,253.5001437702076,280762.0486052151,63,FALSE,43,382171.6073578555,28741518.830438927,0,0,FALSE
KEN,2019,Kenya_Migori_Kuria East,8.901817980000521e-4,110.13970862078725,123727.20815931668,170,FALSE,44,168416.7295795537,28909935.56001848,0,0,FALSE
NGA,2019,Nigeria_Kaduna_Kaduna North,8.709305522559333e-4,454.16683365185446,521473.07552300923,356,FALSE,45,709826.0055321843,29619761.565550663,0,0,FALSE
COG,2019,Republic of Congo_Pointe Noire_Pointe Noire,8.661313545193715e-4,345.5535255628762,398962.0324444076,38,FALSE,46,543064.7125261216,30162826.278076787,0,0,FALSE
KEN,2019,Kenya_Siaya_Bondo,8.323605506693973e-4,325.3690934593314,390899.2241375021,249,FALSE,47,532089.666483481,30694915.944560267,0,0,FALSE
TCD,2019,Chad_Guéra_Bitkine,8.144136786157083e-4,201.23667734186074,247093.9310399487,12,FALSE,48,336342.7687717557,31031258.71333202,0,0,FALSE
MOZ,2019,Mozambique_Zambezia_Nicoadala,8.046809424827545e-4,442.0819468689713,549387.8673266153,128,FALSE,49,747823.451788337,31779082.16512036,0,0,FALSE
TZA,2019,Tanzania_Tanga_Handeni,7.979561129033957e-4,251.94512491469675,315738.07235837093,169,FALSE,50,429780.7599592652,32208862.925079625,0,0,FALSE
NGA,2019,Nigeria_Kaduna_Kaduna South,7.878635838011571e-4,240.05866942526333,304695.7295158471,357,FALSE,51,414749.9894755458,32623612.91455517,0,0,FALSE
CMR,2019,Cameroon_Extrême-Nord_Mayo Tsanaga,7.876154902513528e-4,747.5986019808229,949192.3549424361,25,FALSE,52,1292034.9092131562,33915647.823768325,0,0,FALSE
