cntry_code,year,district,pop,hr_pop,cases,incidence,index,hr_prop,hr_district,hr_level,cntry_rank,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
COD,2025,Democratic Republic of the Congo_Katanga_Tanganika,2966224.8257466876,100736.90206501985,2812.607098724421,9.482110305028559e-4,28,0.03396131715661889,TRUE,1,2,FALSE,1,4037607.344268857,4037607.344268857,4037607.344268857,2018803.6721344285,TRUE
COD,2025,Democratic Republic of the Congo_Kivu_Nord-Kivu,7830085.435336996,915154.0379588787,3652.5518923773298,4.664766333063809e-4,32,0.1168766350656673,TRUE,1,2,FALSE,2,10658265.073353255,14695872.417622112,10658265.073353255,5329132.536676628,TRUE
COD,2025,Democratic Republic of the Congo_Orientale_Ituri,6179602.227372082,250798.64544887072,1402.5318782052468,2.26961514123488e-4,36,0.04058491731684234,TRUE,1,2,FALSE,3,8411637.284310315,23107509.701932427,8411637.284310315,4205818.642155157,TRUE
GHA,2025,Ghana_Volta_North Tongu,208912.5797852637,30382.87115700981,1903.4869042269615,0.009111403947926502,122,0.14543342094688433,TRUE,1,3,FALSE,4,284370.5437057686,23391880.245638195,284370.5437057686,142185.2718528843,TRUE
GHA,2025,Ghana_Greater Accra_Dangbe East,187810.3166845977,43447.40062088671,1138.6460350829775,0.006062744875699141,71,0.2313366027375951,TRUE,1,3,FALSE,5,255646.2704354528,23647526.516073648,255646.2704354528,127823.1352177264,TRUE
GHA,2025,Ghana_Central_Komenda-Edina-Eguafo-Abirem,165285.29533748544,112456.09716937903,861.1630061694318,0.005210161039498876,49,0.6803756918591103,TRUE,1,3,FALSE,6,224985.3472203627,23872511.863294013,224985.3472203627,112492.67361018134,TRUE
GHA,2025,Ghana_Brong Ahafo_Atebubu-Amantin,129512.92780093417,17626.605830587214,256.8125520754356,0.001982910559092335,25,0.13609919974691573,TRUE,1,3,FALSE,7,176292.21626353925,24048804.07955755,176292.21626353925,88146.10813176962,TRUE
GHA,2025,Ghana_Greater Accra_Ga West,504155.79506903194,430213.65489375626,868.3236612339272,0.0017223320047625977,74,0.8533347411683504,TRUE,1,3,FALSE,8,686253.8278142861,24735057.907371838,686253.8278142861,343126.91390714305,TRUE
GHA,2025,Ghana_Central_Awutu Efutu Senya,455628.01380566147,149468.98050961175,555.0608216713006,0.0012182324283248527,46,0.3280504621767278,TRUE,1,3,FALSE,9,620198.1046171295,25355256.011988968,620198.1046171295,310099.0523085648,TRUE
GHA,2025,Ghana_Greater Accra_Accra,2815430.2649368728,2187215.877170134,3222.7148149648965,0.0011446615656229566,70,0.7768673599945035,TRUE,1,3,FALSE,10,3832346.6974976743,29187602.70948664,3832346.6974976743,1916173.3487488371,TRUE
GHA,2025,Ghana_Eastern_Akwapim South,242916.05419248695,86715.78148346089,220.87087381908844,9.092477422017982e-4,55,0.35697838815851674,TRUE,1,3,FALSE,11,330655.8680026894,29518258.57748933,330655.8680026894,165327.9340013447,TRUE
GHA,2025,Ghana_Brong Ahafo_Pru,208656.57132427374,35811.72144057785,131.77520768873535,6.315411340865135e-4,33,0.17162997174396563,TRUE,1,3,FALSE,12,284022.06653259014,29802280.64402192,284022.06653259014,142011.03326629507,TRUE
GHA,2025,Ghana_Ashanti_Ejura Sekyedumase,122637.78508239998,26700.177453835066,68.83532801806913,5.612897197370195e-4,15,0.21771575078508873,TRUE,1,3,FALSE,13,166933.81345728453,29969214.457479205,166933.81345728453,83466.90672864227,TRUE
GHA,2025,Ghana_Volta_Nkwanta,285455.4723220543,49688.05159272688,135.5050456552379,4.7469766318706077e-4,121,0.1740658575873025,TRUE,1,3,FALSE,14,388560.2674163881,30357774.724895593,388560.2674163881,194280.13370819404,TRUE
GHA,2025,Ghana_Western_Jomoro,191370.65596305573,52627.49790327433,82.68880052389858,4.3208714579450326e-4,129,0.27500296551961506,TRUE,1,3,FALSE,15,260492.58278980118,30618267.307685394,260492.58278980118,130246.29139490059,TRUE
GHA,2025,Ghana_Volta_Ketu,372178.25335394935,119566.24458966005,156.96204578095382,4.2173889625861513e-4,117,0.32126069568054544,TRUE,1,3,FALSE,16,506606.7939542595,31124874.101639654,506606.7939542595,253303.39697712974,TRUE
