cntry_code,year,district,incidence,cases,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
TZA,2021,Tanzania_Arusha_Lake Eyasi,0.03247780189033997,162.6032273789851,5006.5958259123745,4,FALSE,1,6814.948044742688,6814.948044742688,6814.948044742688,3407.474022371344,TRUE
GNB,2021,Guinea-Bissau_Bolama_Bolama,0.02066957059026544,151.9527903124051,7351.521389804246,11,FALSE,2,10006.84658067051,16821.794625413197,10006.84658067051,5003.423290335255,TRUE
SOM,2021,Somalia_Hiiraan_Jalalaqsi,0.009525479770462253,779.581106678122,81841.66314599085,34,FALSE,3,111402.37830834274,128224.17293375594,111402.37830834274,55701.18915417137,TRUE
GHA,2021,Ghana_Volta_North Tongu,0.009111335630003286,1727.1781861684494,189563.66621825637,122,FALSE,4,258032.9192466698,386257.09218042577,258032.9192466698,129016.4596233349,TRUE
SOM,2021,Somalia_Mudug_Xarardheere,0.008504129187172717,888.0401765567046,104424.58681086221,46,FALSE,5,142142.11780917257,528399.2099895984,142142.11780917257,71071.05890458629,TRUE
SLE,2021,Sierra Leone_Western_Western Rural,0.008449864394949089,3414.318666466074,404067.8651017151,13,FALSE,6,550014.7411472877,1078413.951136886,550014.7411472877,275007.3705736438,TRUE
SOM,2021,Somalia_Nugaal_Garoowe,0.007971262177150471,774.885918990178,97209.94012860088,49,FALSE,7,132321.5842549534,1210735.5353918395,132321.5842549534,66160.7921274767,TRUE
TZA,2021,Tanzania_Rukwa_Lake Rukwa,0.007521845778554248,10.739268165172987,1427.743732235514,132,FALSE,8,1943.4361579644592,1212678.9715498039,1943.4361579644592,971.7180789822296,TRUE
SOM,2021,Somalia_Jubbada Dhexe_Saakow,0.007409262060561152,810.0081170754555,109323.72353072207,37,FALSE,9,148810.79316681478,1361489.7647166187,148810.79316681478,74405.39658340739,TRUE
TCD,2021,Chad_Chari-Baguirmi_N'Djamena,0.007021949673164325,2391.5871763994423,340587.3422219663,8,FALSE,10,463605.43623804825,1825095.2009546668,463605.43623804825,231802.71811902412,TRUE
SOM,2021,Somalia_Jubbada Dhexe_Bu'aale,0.006159500648673411,602.6002716020223,97832.65007558788,35,FALSE,11,133169.2132793889,1958264.4142340557,133169.2132793889,66584.60663969445,TRUE
GHA,2021,Ghana_Greater Accra_Dangbe East,0.006062810205432205,1033.1997968944675,170415.98893673642,71,FALSE,12,231969.2164057722,2190233.630639828,231969.2164057722,115984.6082028861,TRUE
KEN,2021,Kenya_Garissa_Daadab,0.005860553075290218,1254.7424190928868,214099.65970332097,40,FALSE,13,291431.16560828587,2481664.7962481137,291431.16560828587,145715.58280414293,TRUE
NAM,2021,Namibia_Kunene_Epupa,0.0055106392961647484,130.93959563020906,23761.235056945094,39,FALSE,14,32343.649861628255,2514008.446109742,32343.649861628255,16171.824930814128,TRUE
GHA,2021,Ghana_Central_Komenda-Edina-Eguafo-Abirem,0.005210155263217662,781.3947980410911,149975.3382701538,49,FALSE,15,204145.5259907166,2718153.9721004586,204145.5259907166,102072.7629953583,TRUE
SSD,2021,South Sudan_Eastern Equatoria_Amatonge,0.005200783728675022,2155.4483659721773,414446.83694265253,5,FALSE,16,564142.5350242672,3282296.5071247257,564142.5350242672,282071.2675121336,TRUE
SOM,2021,Somalia_Gedo_Beled Xaawo,0.004795585775685816,437.0897839549086,91144.19059523557,27,FALSE,17,124064.92257110885,3406361.429695835,124064.92257110885,62032.461285554426,TRUE
SOM,2021,Somalia_Jubbada Hoose_Badhaadhe,0.004571662016436268,315.37510666076,68984.78179859047,39,FALSE,18,93901.66895479956,3500263.0986506343,93901.66895479956,46950.83447739978,TRUE
SOM,2021,Somalia_Shabeellaha Hoose_Baraawe,0.0043732037534647775,178.6873004060431,40859.587268138086,58,FALSE,19,55617.823775748184,3555880.9224263825,55617.823775748184,27808.911887874092,TRUE
