cntry_code,year,district,incidence,cases,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
COD,2020,Democratic Republic of the Congo_Orientale_Ituri,2.2695524591193587e-4,1197.5247891657177,5276479.881986894,36,FALSE,1,7182312.59427013,7182312.59427013,7182312.59427013,3591156.297135065,TRUE
TCD,2020,Chad_Mayo-Kebbi Est_Mayo-Boneye,0.002874187779246298,1191.2309019043244,414458.2725268919,33,FALSE,2,564158.1010725687,7746470.695342698,564158.1010725687,282079.05053628434,TRUE
GIN,2020,Guinea_Conakry_Conakry,5.988588468985609e-4,1169.2223230672873,1952417.2167157426,6,FALSE,3,2657618.540868369,10404089.236211067,2657618.540868369,1328809.2704341845,TRUE
KEN,2020,Kenya_Migori_Nyatike,0.0027959240711147226,1107.0398918362723,395947.7667055888,172,FALSE,4,538961.7121807014,10943050.94839177,538961.7121807014,269480.8560903507,TRUE
ZMB,2020,Zambia_Lusaka_Lusaka,4.6065436167614076e-4,1105.7705354419418,2400434.311353259,34,FALSE,5,3267456.708213311,14210507.65660508,3267456.708213311,1633728.3541066556,TRUE
SOM,2020,Somalia_Jubbada Hoose_Kismaayo,0.004149377697779096,1034.8347124808174,249395.15943190712,41,FALSE,6,339475.18698077404,14549982.843585854,339475.18698077404,169737.59349038702,TRUE
TCD,2020,Chad_Hadjer-Lamis_Dagana,0.003683104168070539,1030.776757723777,279866.3058894064,16,FALSE,7,380952.3277750902,14930935.171360943,380952.3277750902,190476.1638875451,TRUE
GHA,2020,Ghana_Greater Accra_Dangbe East,0.006062823924473891,1008.3997583969665,166325.09387685568,71,FALSE,8,226400.71472139642,15157335.88608234,226400.71472139642,113200.35736069821,TRUE
COD,2020,Democratic Republic of the Congo_Bandundu_Mai-Ndombe,5.159580530140035e-4,987.6792690066137,1914262.7258883142,10,FALSE,9,2605682.8780539753,17763018.764136314,2605682.8780539753,1302841.4390269876,TRUE
CMR,2020,Cameroon_Extrême-Nord_Mayo Danay,0.0011416532296949413,964.8408553677865,845126.0244983492,22,FALSE,10,1150380.4478098864,18913399.2119462,1150380.4478098864,575190.2239049432,TRUE
ETH,2020,Ethiopia_Tigray_Mehakelegnaw,4.816009391596491e-4,940.4026420380692,1952659.4854216613,75,FALSE,11,2657948.315569805,21571347.527516007,2657948.315569805,1328974.1577849025,TRUE
CMR,2020,Cameroon_Sud-Ouest_Fako,0.0013687301118930064,906.7222753080894,662455.1234969599,49,FALSE,12,901729.9190079253,22473077.44652393,901729.9190079253,450864.95950396266,TRUE
