cntry_code,year,district,incidence,cases,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
GMB,2029,Gambia_Western_Foni Bintang Karanai,1.951418829624534e-6,0.05909488164209905,30283.033424182595,29,FALSE,2869,41221.08246782664,1721850347.5142143,0,0,FALSE
SEN,2029,Senegal_Kédougou_Saraya,7.996612944703472e-7,0.05887925407834975,73630.24131028901,13,FALSE,2870,100225.04042655442,1721950572.5546408,0,0,FALSE
AGO,2029,Angola_Namibe_Tombwa,7.187112999153161e-7,0.05877495477527751,81778.2533573673,140,FALSE,2871,111316.06528647646,1722061888.6199272,0,0,FALSE
LBR,2029,Liberia_Sinoe_Butaw,1.933584489236687e-6,0.05856819324357787,30289.958142299023,60,FALSE,2872,41230.508352365534,1722103119.1282797,0,0,FALSE
LBR,2029,Liberia_Bomi_Mecca,4.0670498724453376e-6,0.058497237324658016,14383.211211886666,2,FALSE,2873,19578.340360179835,1722122697.4686399,0,0,FALSE
MRT,2029,Mauritania_Brakna_Magta-Lahjar,5.325545854641811e-7,0.05812599824185722,109145.61592065512,13,FALSE,2874,148568.35416211275,1722271265.8228018,0,0,FALSE
RWA,2029,Rwanda_Umujyi wa Kigali_Gasabo,8.160028531207565e-8,0.0579909808958252,710671.3006460946,28,FALSE,2875,967361.4885639884,1723238627.3113658,0,0,FALSE
NGA,2029,Nigeria_Osun_Ilesha West,2.3225943545695212e-7,0.057786257414994685,248800.47306282638,621,FALSE,2876,338665.7034815816,1723577293.0148475,0,0,FALSE
BEN,2029,Benin_Ouémé_Avrankou,2.2974968014688245e-7,0.05764452014360093,250901.41630120185,58,FALSE,2877,341525.49474741105,1723918818.509595,0,0,FALSE
AGO,2029,Angola_Luanda_Samba,7.492695844212513e-8,0.05761363964434101,768930.7138877495,98,FALSE,2878,1046663.850521021,1724965482.360116,0,0,FALSE
NGA,2029,Nigeria_Anambra_NnewiSou,1.4413272614109737e-7,0.057452801447477345,398610.38492558914,84,FALSE,2879,542586.0520442015,1725508068.4121602,0,0,FALSE
GNB,2029,Guinea-Bissau_Gabú_Pirada,1.1607497591247052e-6,0.0571897504981482,49269.66389488952,23,FALSE,2880,67065.56936107736,1725575133.9815211,0,0,FALSE
NGA,2029,Nigeria_Enugu_Enugu North,6.70910743387252e-8,0.0571026162093004,851120.909482002,263,FALSE,2881,1158540.6490960282,1726733674.6306171,0,0,FALSE
KEN,2029,Kenya_Migori_Rongo,3.6582707714342155e-7,0.05691012537301752,155565.64543391098,173,FALSE,2882,211755.01838832095,1726945429.6490057,0,0,FALSE
NGA,2029,Nigeria_Akwa Ibom_Uyo,8.414707685642694e-8,0.05683052498998559,675371.3511278677,69,FALSE,2883,919311.4101646767,1727864741.0591702,0,0,FALSE
NGA,2029,Nigeria_Enugu_Isi-Uzo,1.9572623492097643e-7,0.056670703310426396,289540.66036832996,269,FALSE,2884,394121.0007482621,1728258862.0599184,0,0,FALSE
MWI,2029,Malawi_Machinga_Liwonde Town,1.7679780057733296e-6,0.05648945567904763,31951.447073765285,101,FALSE,2885,43492.11706586583,1728302354.1769843,0,0,FALSE
