cntry_code,year,district,incidence,cases,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
KEN,2025,Kenya_Kericho_Ainamoi,1.4725393948531702e-6,0.3044412192707202,206745.72125866736,72,FALSE,2005,281421.02894713107,1051952138.0168723,0,0,FALSE
MDG,2025,Madagascar_Antananarivo_Itasy,1.4678487273190358e-6,1.608618795411319,1095902.2993802594,3,FALSE,2006,1491735.6008120533,1053443873.6176844,0,0,FALSE
GMB,2025,Gambia_Lower River_Kiang East,1.4590567874533227e-6,0.011197552608798634,7674.514594009152,7,FALSE,2007,10446.502982345448,1053454320.1206666,0,0,FALSE
KEN,2025,Kenya_Isiolo_Isiolo South,1.4566064160334283e-6,0.08344932355410392,57290.234778279875,55,FALSE,2008,77983.1220775522,1053532303.2427442,0,0,FALSE
CAF,2025,Central African Republic_Lobaye_Boda,1.4546761049317483e-6,0.1444865211922694,99325.56168512064,16,FALSE,2009,135201.3555589197,1053667504.5983031,0,0,FALSE
MRT,2025,Mauritania_Hodh ech Chargui_Amourj,1.454508485588796e-6,0.2135125033687073,146793.57699468892,21,FALSE,2010,199814.5317309361,1053867319.1300341,0,0,FALSE
MLI,2025,Mali_Koulikoro_Nara,1.4536448297772976e-6,0.5820552904420379,400410.9384348103,23,FALSE,2011,545036.9546222792,1054412356.0846564,0,0,FALSE
GMB,2025,Gambia_Maccarthy Island_Fulladu West,1.4495987639972143e-6,0.18359461300052118,126652.02093182385,9,FALSE,2012,172397.96708669837,1054584754.051743,0,0,FALSE
BEN,2025,Benin_Plateau_Pobè,1.4467573641604435e-6,0.25964115935714743,179464.2044264401,66,FALSE,2013,244285.59276290092,1054829039.644506,0,0,FALSE
GMB,2025,Gambia_Upper River_Sandu,1.4448052126608343e-6,0.04572172395837717,31645.59731493042,27,FALSE,2014,43075.796218640884,1054872115.4407246,0,0,FALSE
UGA,2025,Uganda_Pallisa_Budaka,1.4410293919861385e-6,0.4425812748996334,307128.55501832167,146,FALSE,2015,418061.53687777056,1055290176.9776024,0,0,FALSE
MLI,2025,Mali_Mopti_Koro,1.434855179193679e-6,0.8791031946311514,612677.2982937316,28,FALSE,2016,833972.6435385272,1056124149.6211408,0,0,FALSE
ZAF,2025,South Africa_KwaZulu-Natal_Sisonke,1.4341284912475533e-6,0.7858162386304717,547939.9115395074,22,FALSE,2017,745852.503103174,1056870002.1242441,0,0,FALSE
ETH,2025,Ethiopia_Gambela Peoples_Majang,1.426394924104541e-6,0.1609712119072733,112851.78402350769,23,FALSE,2018,153613.1678327709,1057023615.2920768,0,0,FALSE
TZA,2025,Tanzania_Kagera_Bukoba Urban,1.4256801203298779e-6,0.28321432583244605,198652.08316639438,32,FALSE,2019,270404.0175865747,1057294019.3096634,0,0,FALSE
MOZ,2025,Mozambique_Gaza_Massingir,1.4232704363202592e-6,0.06715756137849883,47185.383511603606,25,FALSE,2020,64228.45947310645,1057358247.7691365,0,0,FALSE
ZAF,2025,South Africa_KwaZulu-Natal_Zululand,1.4213795734718952e-6,1.3398749518905737,942658.0885904836,29,FALSE,2021,1283140.505261355,1058641388.2743979,0,0,FALSE
ZAF,2025,South Africa_Mpumalanga_Ehlanzeni,1.41753393971712e-6,2.832955941477395,1998510.1323519163,35,FALSE,2022,2720359.939657832,1061361748.2140557,0,0,FALSE
MWI,2025,Malawi_Mangochi_TA Jalasi,1.4136489303978748e-6,0.1743926080691321,123363.44924057552,120,FALSE,2023,167921.58313309954,1061529669.7971888,0,0,FALSE
SOM,2025,Somalia_Sool_Caynabo,1.413006746294593e-6,0.09170004251647557,64897.10169958194,64,FALSE,2024,88337.54345577443,1061618007.3406446,0,0,FALSE
MOZ,2025,Mozambique_Inhambane_Inhassoro,1.4084652738062232e-6,0.12089907481271206,85837.4551798466,31,FALSE,2025,116841.42632723514,1061734848.7669718,0,0,FALSE
AGO,2025,Angola_Cuando Cubango_Menongue,1.4060183770075261e-6,0.39431725747512064,280449.57585430617,34,FALSE,2026,381746.2713337609,1062116595.0383055,0,0,FALSE
MWI,2025,Malawi_Neno_TA Ngozi,1.4054687798228466e-6,0.06504915850311095,46282.891115738705,160,FALSE,2027,62999.99226655421,1062179595.030572,0,0,FALSE
AGO,2025,Angola_Moxico_Camanongue,1.4005006668808817e-6,0.06683270648171274,47720.58169065988,129,FALSE,2028,64956.96800679555,1062244551.9985789,0,0,FALSE
MOZ,2025,Mozambique_Sofala_Chemba,1.3983177873540558e-6,0.16406584423634996,117330.87122262879,92,FALSE,2029,159710.0743159939,1062404262.0728949,0,0,FALSE
COG,2025,Republic of Congo_Bouenza_Mouyondzi,1.3947815376711608e-6,0.2247371225441835,161127.11308139525,5,FALSE,2030,219325.25461029835,1062623587.3275052,0,0,FALSE
NGA,2025,Nigeria_Osun_Atakumosa West,1.394523092617117e-6,0.20159622572863992,144562.8450299106,604,FALSE,2031,196778.07283344946,1062820365.4003386,0,0,FALSE
MWI,2025,Malawi_Kasungu_Kasungu National Park,1.3917419715891307e-6,0.01751360125373117,12583.942721604953,66,FALSE,2032,17129.186942132965,1062837494.5872808,0,0,FALSE
SDN,2025,Sudan_White Nile_Al Gutaina,1.3905885307348468e-6,1.5132043175977496,1088175.4625130608,78,FALSE,2033,1481217.8770669845,1064318712.4643477,0,0,FALSE
NGA,2025,Nigeria_Kogi_Dekina,1.3889945430857659e-6,0.5836204026003471,420174.7267514718,474,FALSE,2034,571939.3040886045,1064890651.7684364,0,0,FALSE
MLI,2025,Mali_Ségou_San,1.388381044599089e-6,0.758467086852713,546296.0545328744,37,FALSE,2035,743614.894859423,1065634266.6632957,0,0,FALSE
CAF,2025,Central African Republic_Haut-Mbomou_Obo,1.386879929968731e-6,0.08388234200441988,60482.77157367987,9,FALSE,2036,82328.78391008396,1065716595.4472059,0,0,FALSE
MOZ,2025,Mozambique_Nassa_Mavago,1.3816110634893394e-6,0.054681912741562255,39578.36918550717,82,FALSE,2037,53873.83744836706,1065770469.2846543,0,0,FALSE
ZWE,2025,Zimbabwe_Matabeleland South_Bulilima (North),1.3809431064288804e-6,0.18855633728377152,136541.71298293257,47,FALSE,2038,185859.75626448335,1065956329.0409187,0,0,FALSE
MLI,2025,Mali_Koulikoro_Banamba,1.3783262702105758e-6,0.4299895048448615,311964.9636940963,17,FALSE,2039,424644.8272001006,1066380973.8681189,0,0,FALSE
CAF,2025,Central African Republic_Kémo_Dékoa,1.3777606751687016e-6,0.10305421369270906,74798.34164964134,14,FALSE,2040,101815.0515639687,1066482788.9196829,0,0,FALSE
AGO,2025,Angola_Malanje_Marimba,1.377622937919992e-6,0.04771679888527265,34637.05312378001,123,FALSE,2041,47147.74782494786,1066529936.6675078,0,0,FALSE
TGO,2025,Togo_Kara_Doufelgou,1.373479791584961e-6,0.17059807662774357,124208.65430490076,7,FALSE,2042,169072.07116944512,1066699008.7386771,0,0,FALSE
ZAF,2025,South Africa_Limpopo_Sekhukhune,1.3670971111492766e-6,1.7272174949453454,1263419.753329247,32,FALSE,2043,1719759.3488728194,1068418768.08755,0,0,FALSE
CAF,2025,Central African Republic_Mbomou_Bakouma,1.3669660949434325e-6,0.04098908094701273,29985.44082302855,22,FALSE,2044,40816.00121384005,1068459584.0887638,0,0,FALSE
NGA,2025,Nigeria_Oyo_Itesiwaju,1.3626674414110476e-6,0.2723030278192182,199830.87549024238,649,FALSE,2045,272008.58258880384,1068731592.6713526,0,0,FALSE
NGA,2025,Nigeria_Kogi_Yagba East,1.360853385330689e-6,0.36413211388062583,267576.3001406219,489,FALSE,2046,364223.24606770225,1069095815.9174204,0,0,FALSE
ETH,2025,"Ethiopia_Southern Nations, Nationalities and Peoples_Keffa",1.3601106463222429e-6,1.9335360653357596,1421602.0369843196,65,FALSE,2047,1935076.1194275147,1071030892.0368478,0,0,FALSE
GIN,2025,Guinea_Kankan_Siguiri,1.3598000652492719e-6,0.876841248323202,644831.0091546171,15,FALSE,2048,877740.0808516202,1071908632.1176995,0,0,FALSE
AGO,2025,Angola_Cuando Cubango_Rivungo,1.3597766174083979e-6,0.0704932117319906,51841.75902829084,36,FALSE,2049,70566.68974502031,1071979198.8074446,0,0,FALSE
COG,2025,Republic of Congo_Cuvette_Mossaka,1.359168027143446e-6,0.07244770300517661,53302.97767336349,14,FALSE,2050,72555.69175246012,1072051754.499197,0,0,FALSE
MLI,2025,Mali_Sikasso_Yanfolila,1.3561760116819663e-6,0.485833202977507,358237.5729939092,44,FALSE,2051,487630.8239208236,1072539385.3231179,0,0,FALSE
KEN,2025,Kenya_Tana River_Galole,1.3524888897011286e-6,0.13917434285457844,102902.39270308019,259,FALSE,2052,140070.11636962008,1072679455.4394875,0,0,FALSE
MLI,2025,Mali_Sikasso_Yorosso,1.3476589973492646e-6,0.4727051435117416,350760.20301983965,45,FALSE,2053,477452.6730062115,1073156908.1124936,0,0,FALSE
MLI,2025,Mali_Kayes_Yélimané,1.344637045370742e-6,0.39486464720618125,293658.90859961364,12,FALSE,2054,399726.73540459166,1073556634.8478982,0,0,FALSE
ZWE,2025,Zimbabwe_Midlands_Chirumhanzu,1.3431766565966645e-6,0.16559082071629433,123282.9798694296,53,FALSE,2055,167812.04871038574,1073724446.8966086,0,0,FALSE
ZAF,2025,South Africa_KwaZulu-Natal_Umzinyathi,1.3376001548237891e-6,0.8054188634714816,602137.2385214658,26,FALSE,2056,819625.5777409032,1074544072.4743495,0,0,FALSE
GIN,2025,Guinea_Kankan_Mandiana,1.3369009106229618e-6,0.4979298071769094,372450.7951340139,14,FALSE,2057,506977.77618165413,1075051050.2505312,0,0,FALSE
KEN,2025,Kenya_Nyandarua_Kinangop,1.331553319337041e-6,0.37580353268213557,282229.42876162264,234,FALSE,2058,384168.99637736584,1075435219.2469084,0,0,FALSE
NGA,2025,Nigeria_Lagos_Ojo,1.3285530411489667e-6,1.2223631873979997,920071.0468743262,523,FALSE,2059,1252395.1602939495,1076687614.4072025,0,0,FALSE
COG,2025,Republic of Congo_Pool_Mindouli,1.3278591669034116e-6,0.17621692808617978,132707.54344914487,43,FALSE,2060,180640.7078179799,1076868255.1150205,0,0,FALSE
ZWE,2025,Zimbabwe_Mashonaland East_Chikomba,1.3268474914050746e-6,0.25369035605933976,191197.8262028385,17,FALSE,2061,260257.32796248523,1077128512.442983,0,0,FALSE
ZWE,2025,Zimbabwe_Mashonaland Central_Bindura,1.3248486002883788e-6,0.32386598418711726,244455.09027719966,10,FALSE,2062,332750.7946396703,1077461263.2376225,0,0,FALSE
ZWE,2025,Zimbabwe_Matabeleland North_Hwange,1.3235330330538611e-6,0.21894326715938023,165423.34924138637,41,FALSE,2063,225173.2653617851,1077686436.5029843,0,0,FALSE
GHA,2025,Ghana_Northern_Bunkpurugu Yunyoo,1.3230588408052364e-6,0.255327449477445,192982.68648584693,77,FALSE,2064,262686.8690156839,1077949123.372,0,0,FALSE
SDN,2025,Sudan_Khartoum_Um Badda,1.3208011100354527e-6,1.1813630091375964,894429.1461913494,33,FALSE,2065,1217491.5597239768,1079166614.931724,0,0,FALSE
MWI,2025,Malawi_Mchinji_TA Zulu,1.317684734960567e-6,0.2244050041206206,170302.49965469632,131,FALSE,2066,231814.73547948382,1079398429.6672037,0,0,FALSE
MWI,2025,Malawi_Mangochi_Mangochi Town,1.3174463333598396e-6,0.05685430058265564,43154.927182242034,114,FALSE,2067,58742.22662422296,1079457171.8938277,0,0,FALSE
NGA,2025,Nigeria_Rivers_Asari-To,1.317081072365861e-6,0.4377355100214331,332352.74517697893,688,FALSE,2068,452396.5524011442,1079909568.446229,0,0,FALSE
MWI,2025,Malawi_Blantyre_TA Chigaru,1.3154223665878817e-6,0.06929629459577302,52679.881653162854,5,FALSE,2069,71707.53720749453,1079981275.9834363,0,0,FALSE
