cntry_code,year,district,wat,san,wash,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
COD,2023,Democratic Republic of the Congo_Équateur_Tshuapa,0.8982572799285836,0.9104783578261659,0.9894638286868508,1534814.9160208076,1,FALSE,1,2089180.8076142834,2089180.8076142834,2089180.8076142834,1044590.4038071417,TRUE
COG,2023,Republic of Congo_Plateaux_Lékana,0.46102108519657575,0.9802805182486567,0.9893880097303505,32398.547713330638,5,FALSE,2,44100.70776009344,2133281.515374377,44100.70776009344,22050.35388004672,TRUE
COG,2023,Republic of Congo_Plateaux_Abala,0.45714662693930147,0.9808218914385288,0.9893849775936351,69442.7794838047,6,FALSE,3,94525.09264184715,2227806.608016224,94525.09264184715,47262.546320923575,TRUE
AGO,2023,Angola_Uíge_Buengas,0.8875357941720411,0.905495089482179,0.9893697736689139,50184.80998389842,14,FALSE,4,68311.26069842603,2296117.86871465,68311.26069842603,34155.63034921302,TRUE
AGO,2023,Angola_Moxico_Cameia,0.8403148188041413,0.9318326827509088,0.989116832984088,94132.58584113463,15,FALSE,5,128132.70815758502,2424250.576872235,128132.70815758502,64066.35407879251,TRUE
AGO,2023,Angola_Moxico_Luchazes,0.8362779128238221,0.9337546869453316,0.9890560715725487,55197.93833449488,16,FALSE,6,75135.10077637274,2499385.6776486076,75135.10077637274,37567.55038818637,TRUE
AGO,2023,Angola_Lunda Norte_Caungula,0.8478115890276766,0.9277163301029521,0.9889977151637421,110749.40014161736,17,FALSE,7,150751.41557167718,2650137.093220285,150751.41557167718,75375.70778583859,TRUE
AGO,2023,Angola_Moxico_Lumbala-Nguimbo,0.8274476517358799,0.9345296649321955,0.9886958976150383,10001.031921638145,18,FALSE,8,13613.344338087569,2663750.4375583725,13613.344338087569,6806.672169043784,TRUE
NER,2023,Niger_Agadez_Bilma,0.5191090766418556,0.9763596589758718,0.9885820233635094,35502.79189089277,17,FALSE,9,48326.18621369434,2712076.623772067,48326.18621369434,24163.09310684717,TRUE
AGO,2023,Angola_Benguela_Cubal,0.699751702569219,0.9608440258376666,0.9882376480343705,337972.1897469365,19,FALSE,10,460045.70646034833,3172122.3302324153,460045.70646034833,230022.85323017417,TRUE
MDG,2023,Madagascar_Toliary_Menabe,0.5746321990603614,0.9749735922994596,0.9882365443687419,831703.1852184454,10,FALSE,11,1132109.359931766,4304231.690164181,1132109.359931766,566054.679965883,TRUE
NER,2023,Niger_Tillabéry_Kollo,0.517570846153528,0.978822770949031,0.9881510308554189,784715.5336071822,18,FALSE,12,1068150.0519289328,5372381.742093114,1068150.0519289328,534075.0259644664,TRUE
NER,2023,Niger_Diffa_N'Guigmi,0.35291406422353805,0.9814835050327994,0.9880100274610407,134221.98112429935,19,FALSE,13,182702.15124821683,5555083.893341331,182702.15124821683,91351.07562410842,TRUE
COG,2023,Republic of Congo_Plateaux_Djambala,0.45549359131263145,0.978600089292464,0.9877900603126795,59594.320174250824,7,FALSE,14,81119.42922320259,5636203.322564534,81119.42922320259,40559.714611601295,TRUE
SOM,2023,Somalia_Galguduud_Dhuusamareeb,0.9317620309976095,0.8209450152519999,0.9877717921798539,160994.06805536692,13,FALSE,15,219144.15452322885,5855347.477087762,219144.15452322885,109572.07726161442,TRUE
SOM,2023,Somalia_Galguduud_Cadaado,0.9317209730407934,0.8209978020755997,0.9877684321405636,83822.68473530427,14,FALSE,16,114098.93294868547,5969446.410036447,114098.93294868547,57049.466474342735,TRUE
AGO,2023,Angola_Moxico_Moxico,0.840760510010697,0.9224540842917127,0.9876513871288608,425986.76054846135,20,FALSE,17,579850.6094421886,6549297.019478637,579850.6094421886,289925.3047210943,TRUE
MOZ,2023,Mozambique_Zambezia_Mocuba,0.7931316861275476,0.9400851964020155,0.9875969767185134,525728.9229017455,1,FALSE,18,715619.0393182012,7264916.058796838,715619.0393182012,357809.5196591006,TRUE
SOM,2023,Somalia_Galguduud_Ceel Buur,0.9314403863298367,0.8190522968217019,0.9875544800582358,134889.4828643791,15,FALSE,19,183610.7505912824,7448526.80938812,183610.7505912824,91805.3752956412,TRUE
MOZ,2023,Mozambique_Zambezia_Lugela,0.7721749939949576,0.9450695339267177,0.9874769926649192,223162.63877618848,2,FALSE,20,303767.63806578185,7752294.447453902,303767.63806578185,151883.81903289093,TRUE
AGO,2023,Angola_Cuanza Sul_Waku Kungo,0.718669139784356,0.9552383964980083,0.9873476105023361,184958.72388873727,21,FALSE,21,251764.69951894888,8004059.146972851,251764.69951894888,125882.34975947444,TRUE
NER,2023,Niger_Dosso_Dogon-Doutchi,0.3999744601637122,0.9785449975816523,0.9873082056836076,1238037.4261252736,20,FALSE,22,1685209.0781570452,9689268.225129897,1685209.0781570452,842604.5390785226,TRUE
AGO,2023,Angola_Huíla_Caluquembe,0.7375185846300123,0.9516452008881174,0.9873063365526737,511170.6884232874,22,FALSE,23,695802.4583430846,10385070.68347298,695802.4583430846,347901.2291715423,TRUE
NER,2023,Niger_Tahoua_Tchin-Tabarade,0.4546635575057098,0.9766718501636623,0.9872688281538092,436516.13630418474,21,FALSE,24,594183.1322209275,10979253.815693907,594183.1322209275,297091.56611046375,TRUE
SOM,2023,Somalia_Galguduud_Ceel Dheer,0.9306034866170613,0.8157576264260172,0.9870717070833482,127304.62753944265,16,FALSE,25,173286.2912652868,11152540.106959194,173286.2912652868,86643.1456326434,TRUE
COD,2023,Democratic Republic of the Congo_Bandundu_Kwango,0.8471709627710517,0.9160108503483085,0.9870128509269233,2308867.5760026416,2,FALSE,26,3142816.6202694355,14295356.72722863,3142816.6202694355,1571408.3101347177,TRUE
TZA,2023,Tanzania_Tabora_Igunga,0.8072449807542615,0.9332461360732058,0.9870043128155042,659083.3941242936,1,FALSE,27,897140.3413198829,15192497.068548514,897140.3413198829,448570.17065994145,TRUE
MDG,2023,Madagascar_Toliary_Anosy,0.5648735448228852,0.9713880760398929,0.9868995380295649,967445.1000546005,11,FALSE,28,1316880.4357822323,16509377.504330745,1316880.4357822323,658440.2178911162,TRUE
AGO,2023,Angola_Cuanza Sul_Libolo,0.6433698612876522,0.9620204548831663,0.986499855461675,155508.0709747651,23,FALSE,29,211676.64838174832,16721054.152712494,211676.64838174832,105838.32419087416,TRUE
AGO,2023,Angola_Moxico_Lucano,0.8154041686899403,0.9265616483768637,0.9864234798169657,70350.68108461986,24,FALSE,30,95760.92282555616,16816815.07553805,95760.92282555616,47880.46141277808,TRUE
AGO,2023,Angola_Uíge_Bungo,0.8625725023101556,0.9054308256782445,0.9863295758705358,38164.748887517,25,FALSE,31,51949.62602392258,16868764.701561972,51949.62602392258,25974.81301196129,TRUE
AGO,2023,Angola_Cunene_Cahama,0.7072936923503891,0.9530513248056528,0.9862519107658817,107753.07860516653,26,FALSE,32,146672.84076630336,17015437.542328276,146672.84076630336,73336.42038315168,TRUE
AGO,2023,Angola_Malanje_Mucari,0.8468108631879152,0.9114549690623068,0.9862386147906947,27872.881746630792,27,FALSE,33,37940.3985393468,17053377.94086762,37940.3985393468,18970.1992696734,TRUE
MRT,2023,Mauritania_Assaba_Kiffa,0.3127484463708725,0.9795083093894946,0.9859186137397818,154265.70116303346,7,FALSE,34,209985.54208643138,17263363.482954055,209985.54208643138,104992.77104321569,TRUE
NER,2023,Niger_Diffa_Diffa,0.39571207330396074,0.9757867239277747,0.98585247154053,311996.05030181777,22,FALSE,35,424687.1421030557,17688050.62505711,424687.1421030557,212343.57105152786,TRUE
