cntry_code,year,district,incidence,cases,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
TZA,2030,Tanzania_Arusha_Lake Eyasi,0.032485353592216805,213.91194505224485,6584.873532159927,4,FALSE,1,8963.290140300729,8963.290140300729,8963.290140300729,4481.6450701503645,TRUE
GNB,2030,Guinea-Bissau_Bolama_Bolama,0.020669583745095543,186.44594548888637,9020.30480091918,11,FALSE,2,12278.384495877448,21241.674636178177,12278.384495877448,6139.192247938724,TRUE
SOM,2030,Somalia_Hiiraan_Jalalaqsi,0.009527020073243558,981.9333620421212,103068.25791202654,34,FALSE,3,140295.89109174756,161537.56572792574,140295.89109174756,70147.94554587378,TRUE
GHA,2030,Ghana_Volta_North Tongu,0.009111512019433604,2149.387248687023,235897.97654908153,122,FALSE,4,321102.90303870366,482640.4687666294,321102.90303870366,160551.45151935183,TRUE
SOM,2030,Somalia_Mudug_Xarardheere,0.008504590020485927,1118.387475665394,131503.98466844528,46,FALSE,5,179002.4308640445,661642.8996306739,179002.4308640445,89501.21543202225,TRUE
SLE,2030,Sierra Leone_Western_Western Rural,0.00844990595020799,4373.412998546102,517569.4290938768,13,FALSE,6,704512.3855547349,1366155.2851854088,704512.3855547349,352256.1927773674,TRUE
SOM,2030,Somalia_Nugaal_Garoowe,0.00797438409199205,976.0331612181399,122396.05591587709,49,FALSE,7,166604.77317361988,1532760.0583590285,166604.77317361988,83302.38658680994,TRUE
TZA,2030,Tanzania_Rukwa_Lake Rukwa,0.007521845778554247,14.12740798910746,1878.1836805783128,132,FALSE,8,2556.5722991614257,1535316.63065819,2556.5722991614257,1278.2861495807128,TRUE
SOM,2030,Somalia_Jubbada Dhexe_Saakow,0.0074116794823586175,1020.265596008364,137656.4648318663,37,FALSE,9,187377.1497584708,1722693.780416661,187377.1497584708,93688.5748792354,TRUE
TCD,2030,Chad_Chari-Baguirmi_N'Djamena,0.007033826426132002,3235.1676515501367,459944.19758936245,8,FALSE,10,626073.2679537112,2348767.048370372,626073.2679537112,313036.6339768556,TRUE
