cntry_code,year,district,wat,san,wash,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
NER,2025,Niger_Zinder_Gouré,0.32410593218334366,0.991248140172516,0.9940536600466273,591279.7835245354,9,FALSE,1,804846.4754775946,804846.4754775946,804846.4754775946,402423.2377387973,TRUE
SOM,2025,Somalia_Jubbada Dhexe_Jilib,0.9618915326391904,0.8479274411663368,0.9939915098981664,200649.30052864863,12,FALSE,2,273122.61781537195,1077969.0932929665,273122.61781537195,136561.30890768598,TRUE
MDG,2025,Madagascar_Mahajanga_Betsiboka,0.6670341378355686,0.9840843404099091,0.9939573503958924,454489.15378173755,4,FALSE,3,618647.8952207356,1696616.988513702,618647.8952207356,309323.9476103678,TRUE
TCD,2025,Chad_Borkou_Borkou,0.5335454277339416,0.9865872484953336,0.9937400635779433,164646.47228785066,34,FALSE,4,224115.785137777,1920732.7736514793,224115.785137777,112057.8925688885,TRUE
TCD,2025,Chad_Ennedi Ouest_Ennedi Ouest,0.5333173957958772,0.9865547036402886,0.993723440806674,60435.874036463814,35,FALSE,5,82264.94726525243,2002997.7209167315,82264.94726525243,41132.473632626214,TRUE
TCD,2025,Chad_Tibesti_Tibesti,0.5324836642319665,0.9865312096673106,0.9937028999927082,16253.877019102003,36,FALSE,6,22124.679375457934,2025122.4002921896,22124.679375457934,11062.339687728967,TRUE
AGO,2025,Angola_Lunda Norte_Xá Muteba,0.8928672939088659,0.9409925065001108,0.9936665334413812,310398.8579495202,1,FALSE,7,422513.0535053638,2447635.453797553,422513.0535053638,211256.5267526819,TRUE
NER,2025,Niger_Dosso_Loga,0.512962380553309,0.9870019086426569,0.9936641994193626,515337.31506454037,10,FALSE,8,701474.0453993066,3149109.49919686,701474.0453993066,350737.0226996533,TRUE
AGO,2025,Angola_Lunda Sul_Muconda,0.8987378118515972,0.9387105087547603,0.9934990638488032,175862.32661509237,2,FALSE,9,239382.7384080913,3388492.237604951,239382.7384080913,119691.36920404565,TRUE
NER,2025,Niger_Tillabéry_Téra,0.40648644485068997,0.9889863147112213,0.9933860224971249,1107639.3907666416,11,FALSE,10,1507712.0588238232,4896204.2964287745,1507712.0588238232,753856.0294119116,TRUE
TCD,2025,Chad_Logone Occidental_Dodjé,0.5997543352473474,0.983135130945381,0.9932504321254803,146150.97575472895,37,FALSE,11,198939.82679846507,5095144.12322724,198939.82679846507,99469.91339923254,TRUE
TCD,2025,Chad_Logone Occidental_Ngourkosso,0.5993783602522906,0.9829834936127976,0.9931832860911762,267085.4515012422,38,FALSE,12,363555.10585996025,5458699.2290872,363555.10585996025,181777.55292998013,TRUE
TCD,2025,Chad_Logone Occidental_Lac Wey,0.5993229828925764,0.9829303923239706,0.9931620104164802,451861.3654804887,39,FALSE,13,615070.9656325898,6073770.19471979,615070.9656325898,307535.4828162949,TRUE
TCD,2025,Chad_Moyen-Chari_Barh Köh,0.6050434100601343,0.9826931878885637,0.993102406939323,561958.7172524364,40,FALSE,14,764934.8168958083,6838705.011615598,764934.8168958083,382467.40844790416,TRUE
AGO,2025,Angola_Lunda Sul_Dala,0.8870609294402703,0.9398098839771647,0.9930978464403079,120092.51893673737,3,FALSE,15,163469.2125296528,7002174.22414525,163469.2125296528,81734.6062648264,TRUE
TCD,2025,Chad_Ennedi Est_Ennedi Est,0.5326771476031543,0.9849806731736045,0.9928918430213385,196547.77563186738,41,FALSE,16,267539.646861113,7269713.871006364,267539.646861113,133769.8234305565,TRUE
AGO,2025,Angola_Lunda Norte_Lubalo,0.8833082765381904,0.939144252441746,0.9928051730451033,71968.50369688311,4,FALSE,17,97963.09320869764,7367676.964215062,97963.09320869764,48981.54660434882,TRUE
TCD,2025,Chad_Logone Oriental_Nya Pendé,0.5492100219849834,0.9843722641477601,0.9926360463436967,589758.9153801373,42,FALSE,18,802776.2789314039,8170453.243146465,802776.2789314039,401388.13946570194,TRUE
TCD,2025,Chad_Moyen-Chari_Lac Iro,0.6041759063549108,0.9817963125157647,0.9925656377109283,303602.49746854504,43,FALSE,19,413261.888605759,8583715.131752225,413261.888605759,206630.9443028795,TRUE
