alloc_strategy,median,mean,ci_lower,ci_upper
allDistrict,3.8136626759580317,3.813495389916486,3.8092983174092296,3.8166063477137264
hrDistrict2,28.09207122629399,28.069219055668434,27.48496382332176,28.518413532274014
hrDistrict2Incid,28.082275162927402,28.06081711199385,27.47366069659261,28.509150215771122
optimumDistrict,33.89273853530494,33.96307785933372,33.07575442652881,35.108218600148106
optimumDistrictIncid,39.02580201878815,39.06074454434943,38.544853373047175,39.783443265581965
optimumSan,5.944576935406364,5.892724352230723,5.626358919581655,6.059288250108743
optimumWash,9.625197629985568,9.582431745308888,9.308124848780938,9.77446222697173
optimumWat,13.71575616793497,13.746972009133634,13.502062686379304,14.10493539612008
